,Start Time,Duration,Error Type,Light
451,2019-07-03 13:12:13.700,0.1,L1P0,Not Green
452,2019-07-03 13:12:15.100,0.1,L0P1,Not Green
453,2019-07-03 13:14:06.600,1.0,L0P1,Not Green
454,2019-07-03 13:14:11.200,0.2,L1P0,Not Green
455,2019-07-03 13:17:54.800,0.1,L1P0,Not Green
456,2019-07-03 13:19:15.600,0.2,L1P0,Not Green
457,2019-07-03 13:19:49.100,0.1,L0P1,Not Green
458,2019-07-03 13:19:58.200,16.8,L0P1,Not Green
459,2019-07-03 13:20:15.000,0.3,L1P0,Not Green
460,2019-07-03 13:21:23.100,0.1,L1P0,Not Green
461,2019-07-03 13:22:24.600,0.3,L1P0,During Green
462,2019-07-03 13:23:14.900,0.1,L0P1,During Green
463,2019-07-03 13:23:33.800,0.4,L1P0,Not Green
464,2019-07-03 13:24:24.600,0.2,L1P0,Not Green
465,2019-07-03 13:25:28.300,0.1,L1P0,Not Green
466,2019-07-03 13:27:32.000,0.1,L1P0,Not Green
467,2019-07-03 13:27:33.000,0.1,L0P1,Not Green
468,2019-07-03 13:27:51.700,0.1,L1P0,Not Green
469,2019-07-03 13:29:01.000,0.1,L0P1,Not Green
470,2019-07-03 13:30:54.700,0.1,L1P0,Not Green
471,2019-07-03 13:31:18.400,0.2,L0P1,During Green
472,2019-07-03 13:32:41.300,0.2,L1P0,Not Green
473,2019-07-03 13:33:20.900,0.1,L0P1,During Green
474,2019-07-03 13:34:26.700,0.1,L1P0,Not Green
475,2019-07-03 13:34:41.900,0.2,L1P0,Not Green
476,2019-07-03 13:34:56.800,0.1,L0P1,Not Green
477,2019-07-03 13:36:20.000,0.2,L1P0,Not Green
478,2019-07-03 13:36:35.500,0.1,L1P0,Not Green
479,2019-07-03 13:36:48.300,0.1,L1P0,During Green
480,2019-07-03 13:38:25.600,0.2,L0P1,Not Green
481,2019-07-03 13:38:28.400,0.2,L1P0,Not Green
482,2019-07-03 13:38:29.500,0.1,L1P0,Not Green
483,2019-07-03 13:40:06.600,2.1,L0P1,Not Green
484,2019-07-03 13:41:39.600,0.2,L1P0,Not Green
485,2019-07-03 13:41:55.600,0.1,L0P1,Not Green
486,2019-07-03 13:42:42.200,0.1,L1P0,During Green
487,2019-07-03 13:43:50.600,0.1,L1P0,Not Green
488,2019-07-03 13:43:51.800,0.1,L0P1,Not Green
489,2019-07-03 13:45:51.500,0.1,L1P0,Not Green
490,2019-07-03 13:46:02.400,0.1,L1P0,During Green
491,2019-07-03 13:48:18.100,0.1,L1P0,During Green
492,2019-07-03 13:48:57.300,0.8,L0P1,Not Green
493,2019-07-03 13:50:16.100,0.2,L1P0,During Green
494,2019-07-03 13:50:58.400,0.9,L1P0,Not Green
495,2019-07-03 13:55:38.400,0.1,L1P0,Not Green
496,2019-07-03 13:56:16.600,0.1,L1P0,During Green
497,2019-07-03 13:56:30.500,0.1,L0P1,Not Green
498,2019-07-03 13:56:31.600,0.1,L1P0,Not Green
499,2019-07-03 13:56:52.500,0.1,L1P0,Not Green
500,2019-07-03 13:59:46.600,0.1,L0P1,Not Green
501,2019-07-03 14:00:50.500,0.1,L0P1,Not Green
502,2019-07-03 14:02:46.800,0.1,L0P1,Not Green
503,2019-07-03 14:06:21.900,0.1,L0P1,Not Green
504,2019-07-03 14:07:56.600,0.1,L0P1,Not Green
505,2019-07-03 14:08:23.200,0.1,L1P0,Not Green
506,2019-07-03 14:10:01.100,0.2,L0P1,During Green
507,2019-07-03 14:10:23.800,0.1,L1P0,Not Green
508,2019-07-03 14:10:42.900,0.1,L1P0,Not Green
509,2019-07-03 14:12:57.300,0.1,L0P1,During Green
510,2019-07-03 14:16:02.900,0.1,L0P1,Not Green
511,2019-07-03 14:16:55.600,0.1,L0P1,Not Green
512,2019-07-03 14:18:20.800,0.1,L1P0,Not Green
513,2019-07-03 14:22:05.700,0.1,L1P0,Not Green
514,2019-07-03 14:22:06.800,0.1,L0P1,Not Green
515,2019-07-03 14:22:25.000,0.1,L1P0,Not Green
516,2019-07-03 14:22:26.300,0.1,L0P1,Not Green
517,2019-07-03 14:23:42.300,0.8,L0P1,Not Green
518,2019-07-03 14:24:39.000,0.1,L1P0,During Green
519,2019-07-03 14:26:06.900,0.1,L0P1,Not Green
520,2019-07-03 14:26:19.100,0.1,L1P0,Not Green
521,2019-07-03 14:26:20.100,0.1,L0P1,Not Green
522,2019-07-03 14:27:26.500,0.2,L0P1,During Green
523,2019-07-03 14:28:46.100,0.1,L0P1,Not Green
524,2019-07-03 14:29:52.100,0.2,L0P1,Not Green
525,2019-07-03 14:29:54.000,0.1,L1P0,Not Green
526,2019-07-03 14:29:56.900,0.2,L0P1,Not Green
527,2019-07-03 14:30:15.500,0.1,L0P1,Not Green
528,2019-07-03 14:30:24.300,0.1,L0P1,Not Green
529,2019-07-03 14:33:44.900,0.5,L1P0,During Green
530,2019-07-03 14:38:31.400,0.1,L1P0,Not Green
531,2019-07-03 14:38:33.500,0.1,L0P1,Not Green
532,2019-07-03 14:38:59.700,0.2,L1P0,During Green
533,2019-07-03 14:42:02.300,0.1,L0P1,Not Green
534,2019-07-03 14:42:03.800,0.2,L0P1,Not Green
535,2019-07-03 14:42:07.000,0.1,L0P1,Not Green
536,2019-07-03 14:44:14.400,0.2,L1P0,Not Green
537,2019-07-03 14:44:53.300,0.1,L1P0,Not Green
538,2019-07-03 14:44:53.400,62.9,L0P1,Not Green
539,2019-07-03 14:49:36.200,0.1,L1P0,Not Green
540,2019-07-03 14:49:53.600,4.7,L0P1,Not Green
541,2019-07-03 14:52:05.600,0.6,L0P1,Not Green
542,2019-07-03 14:52:13.800,0.3,L0P1,Not Green
543,2019-07-03 14:52:14.500,0.2,L0P1,Not Green
544,2019-07-03 14:52:26.500,0.1,L1P0,Not Green
545,2019-07-03 14:52:49.800,0.1,L0P1,Not Green
546,2019-07-03 14:53:32.600,0.4,L0P1,Not Green
547,2019-07-03 14:55:44.900,0.1,L1P0,Not Green
548,2019-07-03 14:58:13.300,0.1,L1P0,Not Green
549,2019-07-03 14:58:15.900,0.1,L1P0,Not Green
550,2019-07-03 14:58:17.000,0.1,L0P1,Not Green
551,2019-07-03 14:58:43.700,0.1,L1P0,Not Green
552,2019-07-03 15:00:09.800,0.1,L1P0,Not Green
553,2019-07-03 15:01:13.100,0.2,L1P0,Not Green
554,2019-07-03 15:01:29.100,0.2,L1P0,During Green
555,2019-07-03 15:02:26.800,0.1,L1P0,Not Green
556,2019-07-03 15:03:48.300,0.1,L1P0,During Green
557,2019-07-03 15:06:03.900,0.5,L1P0,Not Green
558,2019-07-03 15:08:11.100,0.1,L0P1,Not Green
559,2019-07-03 15:08:17.600,0.1,L1P0,Not Green
560,2019-07-03 15:08:18.900,0.1,L1P0,Not Green
561,2019-07-03 15:10:28.700,0.1,L1P0,Not Green
562,2019-07-03 15:10:35.700,0.1,L0P1,Not Green
563,2019-07-03 15:12:20.100,0.3,L0P1,Not Green
564,2019-07-03 15:12:21.900,0.1,L1P0,Not Green
565,2019-07-03 15:12:32.200,0.1,L0P1,Not Green
566,2019-07-03 15:13:58.700,0.3,L0P1,Not Green
567,2019-07-03 15:14:39.500,0.1,L0P1,During Green
568,2019-07-03 15:15:49.600,0.1,L1P0,Not Green
569,2019-07-03 15:15:51.500,0.1,L1P0,Not Green
570,2019-07-03 15:16:19.200,0.1,L1P0,Not Green
571,2019-07-03 15:16:20.400,0.1,L0P1,Not Green
572,2019-07-03 15:16:21.300,0.2,L1P0,Not Green
573,2019-07-03 15:17:09.300,0.1,L1P0,Not Green
574,2019-07-03 15:17:54.600,0.6,L0P1,Not Green
575,2019-07-03 15:19:32.600,0.3,L0P1,Not Green
576,2019-07-03 15:20:24.300,0.1,L0P1,Not Green
577,2019-07-03 15:23:30.900,9.5,L0P1,Not Green
578,2019-07-03 15:23:58.100,0.1,L0P1,Not Green
579,2019-07-03 15:24:00.000,0.1,L0P1,Not Green
580,2019-07-03 15:24:09.400,0.2,L1P0,Not Green
581,2019-07-03 15:24:10.600,0.1,L0P1,Not Green
582,2019-07-03 15:25:00.700,0.1,L0P1,During Green
583,2019-07-03 15:26:07.200,0.1,L0P1,Not Green
584,2019-07-03 15:27:45.000,0.2,L0P1,During Green
585,2019-07-03 15:27:56.700,0.1,L0P1,Not Green
586,2019-07-03 15:28:01.300,0.1,L1P0,Not Green
587,2019-07-03 15:28:03.000,0.2,L0P1,Not Green
588,2019-07-03 15:28:05.000,0.1,L0P1,Not Green
589,2019-07-03 15:28:06.500,0.1,L1P0,Not Green
590,2019-07-03 15:29:22.800,0.2,L0P1,During Green
591,2019-07-03 15:30:04.300,0.1,L1P0,Not Green
592,2019-07-03 15:31:36.700,0.1,L0P1,Not Green
593,2019-07-03 15:32:13.600,0.2,L0P1,Not Green
594,2019-07-03 15:33:34.800,0.1,L0P1,Not Green
595,2019-07-03 15:35:01.800,0.2,L0P1,Not Green
596,2019-07-03 15:36:05.900,0.1,L0P1,Not Green
597,2019-07-03 15:36:40.800,0.1,L1P0,Not Green
598,2019-07-03 15:39:42.400,0.2,L1P0,Not Green
599,2019-07-03 15:40:03.100,0.2,L1P0,Not Green
600,2019-07-03 15:41:04.400,0.1,L1P0,Not Green
601,2019-07-03 15:42:10.900,0.1,L0P1,Not Green
602,2019-07-03 15:44:09.100,0.1,L1P0,Not Green
603,2019-07-03 15:44:11.600,0.2,L1P0,Not Green
604,2019-07-03 15:44:20.400,0.2,L1P0,Not Green
605,2019-07-03 15:46:09.000,0.1,L1P0,Not Green
606,2019-07-03 15:46:12.400,0.3,L1P0,Not Green
607,2019-07-03 15:46:42.400,0.1,L1P0,Not Green
608,2019-07-03 15:47:58.100,0.1,L0P1,Not Green
609,2019-07-03 15:48:00.900,0.2,L0P1,Not Green
610,2019-07-03 15:49:46.400,0.2,L1P0,Not Green
611,2019-07-03 15:51:01.200,0.2,L1P0,Not Green
612,2019-07-03 15:52:06.300,0.1,L0P1,Not Green
613,2019-07-03 15:55:32.000,0.2,L1P0,Not Green
614,2019-07-03 15:55:52.700,0.1,L0P1,Not Green
615,2019-07-03 15:56:16.200,0.1,L1P0,Not Green
616,2019-07-03 15:56:17.300,0.1,L0P1,Not Green
617,2019-07-03 15:56:45.000,0.1,L0P1,Not Green
618,2019-07-03 15:58:29.500,0.1,L0P1,Not Green
619,2019-07-03 15:58:30.600,0.1,L0P1,Not Green
620,2019-07-03 15:59:25.200,0.1,L1P0,During Green
621,2019-07-03 16:00:03.900,0.1,L0P1,Not Green
622,2019-07-03 16:00:32.700,0.1,L1P0,During Green
623,2019-07-03 16:00:33.600,0.3,L0P1,Not Green
624,2019-07-03 16:03:56.200,0.2,L1P0,Not Green
625,2019-07-03 16:08:28.300,0.1,L1P0,Not Green
626,2019-07-03 16:10:10.100,0.1,L1P0,Not Green
627,2019-07-03 16:11:03.500,0.1,L0P1,During Green
628,2019-07-03 16:12:03.400,0.3,L1P0,During Green
629,2019-07-03 16:13:51.700,0.1,L0P1,Not Green
630,2019-07-03 16:13:57.600,0.1,L0P1,Not Green
631,2019-07-03 16:14:02.000,0.1,L1P0,Not Green
632,2019-07-03 16:14:06.300,0.1,L1P0,Not Green
633,2019-07-03 16:14:16.000,0.1,L0P1,Not Green
634,2019-07-03 16:14:19.000,0.1,L0P1,Not Green
635,2019-07-03 16:14:29.000,0.1,L1P0,Not Green
636,2019-07-03 16:16:35.600,0.4,L1P0,Not Green
637,2019-07-03 16:18:09.600,0.5,L0P1,Not Green
638,2019-07-03 16:18:10.800,0.1,L0P1,Not Green
639,2019-07-03 16:18:17.600,0.1,L0P1,Not Green
640,2019-07-03 16:19:39.700,0.1,L1P0,Not Green
641,2019-07-03 16:19:40.600,0.1,L0P1,Not Green
642,2019-07-03 16:19:42.900,0.1,L0P1,Not Green
643,2019-07-03 16:19:45.200,0.1,L1P0,Not Green
644,2019-07-03 16:19:47.200,0.1,L1P0,Not Green
645,2019-07-03 16:19:48.300,0.1,L0P1,Not Green
646,2019-07-03 16:19:53.100,0.1,L1P0,Not Green
647,2019-07-03 16:21:24.400,0.1,L1P0,Not Green
648,2019-07-03 16:21:40.000,0.2,L0P1,Not Green
649,2019-07-03 16:22:22.800,0.1,L1P0,Not Green
650,2019-07-03 16:22:23.900,0.1,L0P1,Not Green
651,2019-07-03 16:24:11.300,0.1,L0P1,Not Green
652,2019-07-03 16:25:05.000,0.1,L1P0,Not Green
653,2019-07-03 16:28:04.600,0.2,L0P1,Not Green
654,2019-07-03 16:29:46.400,0.1,L0P1,Not Green
655,2019-07-03 16:29:46.700,0.1,L0P1,Not Green
656,2019-07-03 16:29:50.400,0.1,L0P1,Not Green
657,2019-07-03 16:29:52.600,0.1,L0P1,Not Green
658,2019-07-03 16:29:53.400,0.1,L0P1,Not Green
659,2019-07-03 16:29:55.500,0.1,L1P0,Not Green
660,2019-07-03 16:29:56.100,0.1,L1P0,Not Green
661,2019-07-03 16:29:58.800,0.1,L1P0,Not Green
662,2019-07-03 16:30:00.600,0.1,L0P1,Not Green
663,2019-07-03 16:30:20.700,0.2,L0P1,Not Green
664,2019-07-03 16:30:31.200,0.1,L1P0,Not Green
665,2019-07-03 16:32:12.500,0.1,L1P0,Not Green
666,2019-07-03 16:34:15.200,0.2,L0P1,Not Green
667,2019-07-03 16:34:38.500,0.1,L0P1,During Green
668,2019-07-03 16:36:12.900,0.1,L0P1,Not Green
669,2019-07-03 16:37:47.100,0.2,L1P0,During Green
670,2019-07-03 16:39:50.300,0.1,L1P0,Not Green
671,2019-07-03 16:40:14.700,0.1,L1P0,Not Green
672,2019-07-03 16:40:15.100,0.1,L1P0,Not Green
673,2019-07-03 16:40:24.600,0.5,L1P0,Not Green
674,2019-07-03 16:40:51.900,0.1,L1P0,Not Green
675,2019-07-03 16:40:52.000,78.2,L0P1,Not Green
676,2019-07-03 16:46:18.000,0.1,L1P0,Not Green
677,2019-07-03 16:47:39.500,0.1,L1P0,During Green
678,2019-07-03 16:47:46.600,0.1,L1P0,Not Green
679,2019-07-03 16:50:22.300,0.1,L1P0,Not Green
680,2019-07-03 16:51:44.600,0.4,L1P0,Not Green
681,2019-07-03 16:53:44.700,0.1,L1P0,Not Green
682,2019-07-03 16:53:47.600,0.2,L0P1,Not Green
683,2019-07-03 16:53:48.700,0.1,L1P0,Not Green
684,2019-07-03 16:55:18.900,0.6,L1P0,Not Green
685,2019-07-03 16:55:47.800,0.1,L1P0,Not Green
686,2019-07-03 16:56:55.300,0.1,L0P1,Not Green
687,2019-07-03 16:57:37.600,1.1,L0P1,During Green
688,2019-07-03 16:57:48.300,0.1,L1P0,Not Green
689,2019-07-03 16:57:55.600,0.1,L1P0,Not Green
690,2019-07-03 16:58:02.100,0.1,L1P0,Not Green
691,2019-07-03 16:58:03.200,0.1,L0P1,Not Green
692,2019-07-03 16:58:14.700,0.1,L1P0,Not Green
693,2019-07-03 16:58:17.200,0.1,L1P0,Not Green
694,2019-07-03 16:58:47.200,0.1,L1P0,Not Green
695,2019-07-03 17:00:10.000,0.6,L1P0,Not Green
696,2019-07-03 17:00:10.800,0.2,L1P0,Not Green
697,2019-07-03 17:00:12.500,0.2,L1P0,Not Green
698,2019-07-03 17:00:32.300,0.1,L1P0,During Green
699,2019-07-03 17:02:19.700,0.2,L1P0,Not Green
700,2019-07-03 17:02:33.200,0.1,L1P0,During Green
701,2019-07-03 17:03:41.800,0.1,L1P0,Not Green
702,2019-07-03 17:05:32.400,0.1,L1P0,During Green
703,2019-07-03 17:06:06.800,0.2,L0P1,Not Green
704,2019-07-03 17:07:04.700,0.1,L1P0,During Green
705,2019-07-03 17:07:49.900,0.2,L0P1,Not Green
706,2019-07-03 17:07:51.400,0.1,L0P1,Not Green
707,2019-07-03 17:07:53.700,0.6,L0P1,Not Green
708,2019-07-03 17:12:10.700,0.2,L1P0,Not Green
709,2019-07-03 17:14:18.000,0.1,L0P1,Not Green
710,2019-07-03 17:15:23.900,0.1,L0P1,During Green
711,2019-07-03 17:15:24.600,0.3,L1P0,During Green
712,2019-07-03 17:17:22.500,0.1,L1P0,Not Green
713,2019-07-03 17:20:02.100,0.1,L1P0,Not Green
714,2019-07-03 17:23:39.500,0.3,L0P1,Not Green
715,2019-07-03 17:24:08.200,0.1,L1P0,Not Green
716,2019-07-03 17:24:09.500,0.1,L1P0,Not Green
717,2019-07-03 17:24:46.000,0.1,L1P0,Not Green
718,2019-07-03 17:26:03.300,0.2,L1P0,Not Green
719,2019-07-03 17:26:08.600,0.1,L0P1,Not Green
720,2019-07-03 17:26:11.100,0.1,L0P1,Not Green
721,2019-07-03 17:26:11.600,0.1,L1P0,Not Green
722,2019-07-03 17:26:16.500,0.1,L0P1,Not Green
723,2019-07-03 17:27:17.400,0.1,L1P0,Not Green
724,2019-07-03 17:28:11.700,0.2,L0P1,Not Green
725,2019-07-03 17:28:46.400,0.1,L1P0,Not Green
726,2019-07-03 17:30:10.200,0.1,L1P0,Not Green
727,2019-07-03 17:30:35.000,0.1,L0P1,Not Green
728,2019-07-03 17:31:49.400,4.0,L0P1,Not Green
729,2019-07-03 17:31:53.400,0.1,L1P0,Not Green
730,2019-07-03 17:31:53.700,0.1,L1P0,Not Green
731,2019-07-03 17:32:57.300,0.1,L1P0,During Green
732,2019-07-03 17:34:06.000,0.5,L0P1,Not Green
733,2019-07-03 17:34:11.800,0.1,L1P0,Not Green
734,2019-07-03 17:34:14.400,0.2,L1P0,Not Green
735,2019-07-03 17:34:14.800,0.1,L0P1,Not Green
736,2019-07-03 17:34:40.700,0.1,L1P0,During Green
737,2019-07-03 17:34:40.800,69.2,L0P1,During Green
738,2019-07-03 17:35:52.800,0.1,L0P1,Not Green
739,2019-07-03 17:37:54.200,0.1,L1P0,Not Green
740,2019-07-03 17:37:58.000,0.1,L0P1,Not Green
741,2019-07-03 17:39:55.200,0.1,L1P0,Not Green
742,2019-07-03 17:42:19.600,0.1,L0P1,Not Green
743,2019-07-03 17:42:38.900,0.1,L1P0,Not Green
744,2019-07-03 17:42:57.000,0.1,L1P0,During Green
745,2019-07-03 17:43:38.600,0.1,L0P1,Not Green
746,2019-07-03 17:43:41.000,0.5,L0P1,Not Green
747,2019-07-03 17:43:41.700,0.1,L0P1,Not Green
748,2019-07-03 17:44:10.400,0.1,L0P1,Not Green
749,2019-07-03 17:44:10.500,0.1,L1P0,Not Green
750,2019-07-03 17:44:55.000,0.1,L1P0,During Green
751,2019-07-03 17:46:01.000,0.1,L0P1,Not Green
752,2019-07-03 17:47:18.200,0.1,L0P1,Not Green
753,2019-07-03 17:49:50.700,0.1,L1P0,Not Green
754,2019-07-03 17:50:10.000,0.6,L0P1,Not Green
755,2019-07-03 17:51:36.800,0.2,L0P1,Not Green
756,2019-07-03 17:52:23.100,0.1,L1P0,Not Green
757,2019-07-03 17:52:24.000,0.2,L0P1,Not Green
758,2019-07-03 17:53:42.500,0.1,L1P0,Not Green
759,2019-07-03 17:58:06.600,0.2,L0P1,Not Green
760,2019-07-03 17:58:11.900,0.2,L1P0,Not Green
761,2019-07-03 18:02:12.500,0.1,L0P1,During Green
762,2019-07-03 18:04:29.400,0.1,L0P1,Not Green
763,2019-07-03 18:04:43.900,0.2,L0P1,Not Green
764,2019-07-03 18:04:46.700,0.1,L1P0,Not Green
765,2019-07-03 18:04:51.900,0.2,L1P0,Not Green
766,2019-07-03 18:06:34.200,0.2,L0P1,During Green
767,2019-07-03 18:06:46.200,0.1,L0P1,Not Green
768,2019-07-03 18:06:48.000,0.1,L0P1,Not Green
769,2019-07-03 18:06:55.600,0.8,L0P1,During Green
770,2019-07-03 18:07:56.100,0.1,L0P1,Not Green
771,2019-07-03 18:08:21.700,0.1,L1P0,Not Green
772,2019-07-03 18:09:32.600,0.1,L1P0,Not Green
773,2019-07-03 18:10:37.200,0.1,L1P0,Not Green
774,2019-07-03 18:10:43.800,0.1,L0P1,Not Green
775,2019-07-03 18:14:05.500,0.2,L0P1,Not Green
776,2019-07-03 18:15:41.900,0.1,L0P1,Not Green
777,2019-07-03 18:16:40.200,0.1,L1P0,Not Green
778,2019-07-03 18:17:57.900,0.1,L1P0,Not Green
779,2019-07-03 18:18:29.500,0.1,L1P0,During Green
780,2019-07-03 18:20:37.000,1.1,L0P1,During Green
781,2019-07-03 18:22:22.400,0.1,L1P0,During Green
782,2019-07-03 18:22:47.200,0.8,L0P1,During Green
783,2019-07-03 18:28:08.100,0.1,L0P1,Not Green
784,2019-07-03 18:28:21.200,0.1,L1P0,Not Green
785,2019-07-03 18:29:00.000,0.1,L1P0,During Green
786,2019-07-03 18:30:43.000,1.2,L0P1,During Green
787,2019-07-03 18:32:14.200,0.1,L0P1,During Green
788,2019-07-03 18:32:51.000,0.6,L0P1,Not Green
789,2019-07-03 18:32:54.600,0.1,L1P0,Not Green
790,2019-07-03 18:32:55.000,0.3,L0P1,Not Green
791,2019-07-03 18:34:00.900,0.1,L1P0,During Green
792,2019-07-03 18:34:10.800,0.2,L0P1,Not Green
793,2019-07-03 18:34:14.100,0.1,L0P1,Not Green
794,2019-07-03 18:35:09.400,0.2,L0P1,Not Green
795,2019-07-03 18:36:30.700,0.1,L1P0,Not Green
796,2019-07-03 18:37:32.900,0.1,L1P0,Not Green
797,2019-07-03 18:39:52.000,0.1,L0P1,Not Green
798,2019-07-03 18:42:14.500,0.1,L1P0,During Green
799,2019-07-03 18:43:05.900,0.1,L0P1,Not Green
800,2019-07-03 18:43:37.800,0.1,L1P0,Not Green
801,2019-07-03 18:43:52.400,0.1,L1P0,Not Green
802,2019-07-03 18:44:10.200,0.1,L0P1,Not Green
803,2019-07-03 18:44:13.300,0.1,L0P1,Not Green
804,2019-07-03 18:46:29.300,0.1,L1P0,Not Green
805,2019-07-03 18:47:11.400,0.1,L0P1,Not Green
806,2019-07-03 18:47:25.800,0.2,L1P0,Not Green
807,2019-07-03 18:49:37.200,0.1,L0P1,During Green
808,2019-07-03 18:52:11.200,0.2,L1P0,Not Green
809,2019-07-03 18:52:36.800,0.9,L0P1,Not Green
810,2019-07-03 18:52:37.800,0.1,L1P0,Not Green
811,2019-07-03 18:52:41.300,0.1,L0P1,Not Green
812,2019-07-03 18:52:45.200,0.1,L1P0,Not Green
813,2019-07-03 18:56:55.200,0.1,L0P1,During Green
814,2019-07-03 18:56:57.800,0.1,L0P1,Not Green
815,2019-07-03 19:01:05.200,0.1,L0P1,Not Green
816,2019-07-03 19:01:07.600,0.1,L0P1,Not Green
817,2019-07-03 19:01:46.800,0.1,L1P0,During Green
818,2019-07-03 19:03:38.900,0.1,L1P0,Not Green
819,2019-07-03 19:04:57.300,0.1,L0P1,Not Green
820,2019-07-03 19:08:15.300,0.1,L0P1,Not Green
821,2019-07-03 19:08:42.800,0.2,L1P0,Not Green
822,2019-07-03 19:08:44.000,0.2,L1P0,Not Green
823,2019-07-03 19:12:35.900,0.1,L1P0,Not Green
824,2019-07-03 19:12:52.900,0.1,L0P1,Not Green
825,2019-07-03 19:13:12.000,0.1,L0P1,Not Green
826,2019-07-03 19:14:59.900,0.1,L1P0,Not Green
827,2019-07-03 19:15:01.100,0.1,L0P1,Not Green
828,2019-07-03 19:15:58.000,1.3,L0P1,During Green
829,2019-07-03 19:21:00.000,0.2,L0P1,Not Green
830,2019-07-03 19:21:01.100,0.1,L1P0,Not Green
831,2019-07-03 19:22:05.100,0.2,L1P0,Not Green
832,2019-07-03 19:22:10.500,0.1,L1P0,Not Green
833,2019-07-03 19:22:11.600,0.1,L0P1,During Green
834,2019-07-03 19:24:42.600,0.1,L1P0,During Green
835,2019-07-03 19:26:31.200,0.1,L1P0,During Green
836,2019-07-03 19:28:52.900,0.1,L0P1,Not Green
837,2019-07-03 19:30:49.000,0.3,L1P0,During Green
838,2019-07-03 19:34:25.000,0.6,L0P1,Not Green
839,2019-07-03 19:37:30.100,0.1,L0P1,During Green
840,2019-07-03 19:39:06.900,0.1,L1P0,Not Green
841,2019-07-03 19:42:12.100,0.2,L1P0,Not Green
842,2019-07-03 19:42:17.900,0.1,L0P1,Not Green
843,2019-07-03 19:42:19.300,0.1,L0P1,Not Green
844,2019-07-03 19:42:43.600,0.1,L1P0,Not Green
845,2019-07-03 19:43:35.500,0.5,L0P1,Not Green
846,2019-07-03 19:44:29.800,0.1,L1P0,During Green
847,2019-07-03 19:47:43.500,0.1,L1P0,Not Green
848,2019-07-03 19:47:45.500,0.9,L0P1,Not Green
849,2019-07-03 19:48:21.900,0.1,L1P0,Not Green
850,2019-07-03 19:48:22.200,0.2,L1P0,Not Green
851,2019-07-03 19:48:24.700,0.1,L0P1,Not Green
852,2019-07-03 19:48:26.300,0.2,L0P1,Not Green
853,2019-07-03 19:48:29.000,0.1,L0P1,Not Green
854,2019-07-03 19:48:29.200,0.1,L1P0,Not Green
855,2019-07-03 19:49:26.000,6.8,L0P1,During Green
856,2019-07-03 19:49:49.500,0.1,L0P1,Not Green
857,2019-07-03 19:50:22.700,0.1,L0P1,Not Green
858,2019-07-03 19:52:33.100,0.5,L1P0,During Green
859,2019-07-03 19:53:18.800,0.1,L1P0,During Green
860,2019-07-03 19:53:22.100,0.1,L0P1,Not Green
861,2019-07-03 19:53:22.800,0.1,L1P0,Not Green
862,2019-07-03 19:53:25.600,0.1,L0P1,During Green
863,2019-07-03 20:01:09.900,0.1,L0P1,During Green
864,2019-07-03 20:04:48.600,2.0,L0P1,During Green
865,2019-07-03 20:04:50.900,0.1,L0P1,Not Green
866,2019-07-03 20:04:51.400,0.7,L0P1,Not Green
867,2019-07-03 20:05:18.500,0.1,L0P1,Not Green
868,2019-07-03 20:05:21.900,0.1,L1P0,Not Green
869,2019-07-03 20:06:11.200,0.1,L1P0,Not Green
870,2019-07-03 20:13:30.000,0.1,L0P1,During Green
871,2019-07-03 20:14:02.300,0.1,L1P0,Not Green
872,2019-07-03 20:18:06.300,0.1,L1P0,During Green
873,2019-07-03 20:18:36.300,0.1,L0P1,Not Green
874,2019-07-03 20:21:23.700,0.1,L0P1,Not Green
875,2019-07-03 20:22:51.500,0.1,L0P1,Not Green
876,2019-07-03 20:23:37.300,0.1,L1P0,Not Green
877,2019-07-03 20:23:38.400,0.1,L0P1,Not Green
878,2019-07-03 20:25:14.700,0.1,L1P0,During Green
879,2019-07-03 20:25:34.200,0.2,L0P1,Not Green
880,2019-07-03 20:26:02.000,0.1,L1P0,During Green
881,2019-07-03 20:26:09.000,0.2,L1P0,Not Green
882,2019-07-03 20:30:47.500,0.1,L1P0,Not Green
883,2019-07-03 20:31:48.900,0.1,L0P1,Not Green
884,2019-07-03 20:32:20.500,0.1,L1P0,Not Green
885,2019-07-03 20:33:30.500,0.1,L0P1,During Green
886,2019-07-03 20:34:31.800,0.2,L0P1,Not Green
887,2019-07-03 20:35:15.000,0.1,L0P1,During Green
888,2019-07-03 20:36:50.300,0.1,L1P0,During Green
889,2019-07-03 20:36:57.200,0.5,L0P1,Not Green
890,2019-07-03 20:37:59.300,0.1,L0P1,Not Green
891,2019-07-03 20:39:28.300,0.1,L0P1,Not Green
892,2019-07-03 20:40:18.500,0.1,L0P1,During Green
893,2019-07-03 20:40:21.000,0.5,L0P1,Not Green
894,2019-07-03 20:42:03.800,0.2,L1P0,Not Green
895,2019-07-03 20:42:19.800,0.4,L0P1,During Green
896,2019-07-03 20:43:08.600,0.2,L1P0,During Green
897,2019-07-03 20:47:01.400,0.1,L0P1,During Green
898,2019-07-03 20:48:01.600,0.1,L1P0,Not Green
899,2019-07-03 20:48:11.500,0.1,L0P1,During Green
900,2019-07-03 20:48:13.900,0.1,L0P1,Not Green
901,2019-07-03 20:51:15.500,0.1,L0P1,Not Green
902,2019-07-03 20:55:26.600,0.2,L1P0,Not Green
903,2019-07-03 20:55:51.200,0.2,L1P0,During Green
