,Start Time,Duration,Error Type
534,2019-06-12 07:47:11.300,0.2,L0P1
535,2019-06-12 07:47:16.900,0.1,L0P1
536,2019-06-12 07:48:07.900,0.3,L0P1
537,2019-06-12 07:48:13.100,0.1,L1P0
538,2019-06-12 07:48:14.200,0.1,L0P1
539,2019-06-12 07:49:07.200,0.1,L1P0
540,2019-06-12 07:49:41.900,0.2,L0P1
541,2019-06-12 07:49:44.400,0.2,L0P1
542,2019-06-12 07:49:48.700,0.1,L0P1
543,2019-06-12 07:50:26.300,0.2,L0P1
544,2019-06-12 07:50:33.200,0.1,L0P1
545,2019-06-12 07:50:58.600,0.3,L0P1
546,2019-06-12 07:51:42.200,0.1,L1P0
547,2019-06-12 07:51:42.800,0.2,L0P1
548,2019-06-12 07:51:45.800,0.2,L0P1
549,2019-06-12 07:51:46.500,0.1,L1P0
550,2019-06-12 07:51:47.200,0.2,L0P1
551,2019-06-12 07:52:00.000,0.2,L0P1
552,2019-06-12 07:52:34.200,0.1,L0P1
553,2019-06-12 07:52:35.100,0.3,L0P1
554,2019-06-12 07:52:38.400,0.2,L0P1
555,2019-06-12 07:52:41.300,0.1,L1P0
556,2019-06-12 07:52:42.200,0.2,L0P1
557,2019-06-12 07:52:52.200,0.3,L0P1
558,2019-06-12 07:52:55.400,0.4,L0P1
559,2019-06-12 07:54:05.100,0.1,L0P1
560,2019-06-12 07:54:26.200,0.1,L0P1
561,2019-06-12 07:54:29.100,0.3,L0P1
562,2019-06-12 07:54:53.800,0.1,L1P0
563,2019-06-12 07:54:54.500,0.2,L0P1
564,2019-06-12 07:55:23.500,0.1,L0P1
565,2019-06-12 07:55:46.400,0.4,L0P1
566,2019-06-12 07:55:59.500,1.9,L0P1
567,2019-06-12 07:57:00.600,0.1,L0P1
568,2019-06-12 07:57:06.200,0.3,L0P1
569,2019-06-12 07:57:53.300,0.1,L0P1
570,2019-06-12 07:57:54.200,0.3,L0P1
571,2019-06-12 07:57:56.300,0.2,L0P1
572,2019-06-12 07:58:33.700,0.5,L0P1
573,2019-06-12 07:58:39.200,0.1,L1P0
574,2019-06-12 07:58:40.100,0.2,L0P1
575,2019-06-12 07:59:46.500,0.1,L1P0
576,2019-06-12 08:00:20.600,0.3,L0P1
577,2019-06-12 08:00:30.800,0.1,L1P0
578,2019-06-12 08:00:32.200,0.1,L0P1
579,2019-06-12 08:00:33.900,0.2,L0P1
580,2019-06-12 08:01:39.200,0.2,L0P1
581,2019-06-12 08:01:45.100,0.6,L0P1
582,2019-06-12 08:01:48.300,0.3,L0P1
583,2019-06-12 08:02:32.300,0.1,L0P1
584,2019-06-12 08:02:33.200,0.1,L0P1
585,2019-06-12 08:02:41.400,0.1,L0P1
586,2019-06-12 08:03:00.600,0.3,L0P1
587,2019-06-12 08:03:01.100,0.1,L0P1
588,2019-06-12 08:03:03.300,0.3,L0P1
589,2019-06-12 08:03:03.900,0.1,L1P0
590,2019-06-12 08:03:05.700,0.2,L0P1
591,2019-06-12 08:03:08.000,0.2,L0P1
592,2019-06-12 08:03:10.300,0.2,L0P1
593,2019-06-12 08:03:18.100,0.1,L0P1
594,2019-06-12 08:03:18.800,0.2,L0P1
595,2019-06-12 08:03:57.800,0.2,L0P1
596,2019-06-12 08:04:00.800,0.2,L0P1
597,2019-06-12 08:04:19.900,0.2,L0P1
598,2019-06-12 08:05:13.800,0.2,L0P1
599,2019-06-12 08:05:16.300,0.2,L0P1
600,2019-06-12 08:05:18.200,0.1,L1P0
601,2019-06-12 08:05:18.900,0.1,L0P1
602,2019-06-12 08:05:53.200,0.1,L1P0
603,2019-06-12 08:06:07.000,0.3,L0P1
604,2019-06-12 08:07:57.700,0.2,L0P1
605,2019-06-12 08:07:59.800,0.3,L0P1
606,2019-06-12 08:08:00.400,0.1,L1P0
607,2019-06-12 08:08:04.200,0.2,L0P1
608,2019-06-12 08:09:02.800,0.1,L1P0
609,2019-06-12 08:09:03.500,0.2,L0P1
610,2019-06-12 08:09:07.000,0.1,L0P1
611,2019-06-12 08:09:26.500,0.2,L0P1
612,2019-06-12 08:10:40.200,0.2,L0P1
613,2019-06-12 08:11:02.100,0.1,L0P1
614,2019-06-12 08:11:02.700,0.2,L0P1
615,2019-06-12 08:11:04.800,0.1,L1P0
616,2019-06-12 08:11:05.500,0.2,L0P1
617,2019-06-12 08:11:37.200,0.2,L0P1
618,2019-06-12 08:11:43.300,0.1,L1P0
619,2019-06-12 08:11:44.100,0.1,L1P0
620,2019-06-12 08:11:48.100,0.1,L0P1
621,2019-06-12 08:11:48.800,0.2,L0P1
622,2019-06-12 08:12:32.500,0.3,L0P1
623,2019-06-12 08:12:34.400,0.1,L1P0
624,2019-06-12 08:12:35.700,0.2,L0P1
625,2019-06-12 08:12:45.000,0.2,L0P1
626,2019-06-12 08:12:49.300,0.1,L1P0
627,2019-06-12 08:14:03.100,0.2,L0P1
628,2019-06-12 08:14:07.300,0.2,L0P1
629,2019-06-12 08:14:09.900,0.2,L0P1
630,2019-06-12 08:14:15.500,0.2,L0P1
631,2019-06-12 08:15:44.800,0.1,L0P1
632,2019-06-12 08:15:47.500,0.2,L0P1
633,2019-06-12 08:16:35.800,0.1,L0P1
634,2019-06-12 08:17:19.700,0.2,L0P1
635,2019-06-12 08:18:37.800,0.2,L0P1
636,2019-06-12 08:18:40.600,0.1,L1P0
637,2019-06-12 08:18:41.700,0.1,L0P1
638,2019-06-12 08:19:02.200,0.2,L0P1
639,2019-06-12 08:19:17.800,0.1,L1P0
640,2019-06-12 08:19:18.600,0.1,L0P1
641,2019-06-12 08:19:21.300,0.2,L0P1
642,2019-06-12 08:19:22.400,0.2,L1P0
643,2019-06-12 08:19:23.100,0.2,L0P1
644,2019-06-12 08:20:29.700,0.1,L1P0
645,2019-06-12 08:20:30.400,0.1,L0P1
646,2019-06-12 08:20:38.400,0.2,L0P1
647,2019-06-12 08:21:39.900,0.3,L0P1
648,2019-06-12 08:21:40.300,0.2,L0P1
649,2019-06-12 08:21:43.800,0.2,L0P1
650,2019-06-12 08:21:45.100,0.1,L1P0
651,2019-06-12 08:21:46.500,0.2,L0P1
652,2019-06-12 08:22:08.800,0.2,L0P1
653,2019-06-12 08:23:23.600,0.2,L0P1
654,2019-06-12 08:23:54.900,0.1,L0P1
655,2019-06-12 08:24:46.500,0.4,L0P1
656,2019-06-12 08:25:23.900,0.1,L1P0
657,2019-06-12 08:25:24.700,0.3,L0P1
658,2019-06-12 08:25:28.300,0.2,L0P1
659,2019-06-12 08:25:33.800,0.2,L0P1
660,2019-06-12 08:25:34.400,0.1,L1P0
661,2019-06-12 08:25:35.100,0.1,L0P1
662,2019-06-12 08:25:36.500,0.1,L1P0
663,2019-06-12 08:25:37.200,0.2,L0P1
664,2019-06-12 08:25:43.500,0.2,L1P0
665,2019-06-12 08:26:09.500,0.4,L0P1
666,2019-06-12 08:26:17.400,0.2,L0P1
667,2019-06-12 08:26:19.500,0.1,L1P0
668,2019-06-12 08:26:20.800,0.3,L0P1
669,2019-06-12 08:26:26.400,0.1,L0P1
670,2019-06-12 08:26:50.200,0.2,L0P1
671,2019-06-12 08:27:14.400,0.2,L1P0
672,2019-06-12 08:27:53.300,0.4,L0P1
673,2019-06-12 08:27:53.800,0.2,L1P0
674,2019-06-12 08:27:59.800,0.3,L0P1
675,2019-06-12 08:28:05.800,0.1,L1P0
676,2019-06-12 08:28:06.700,0.2,L0P1
677,2019-06-12 08:28:31.100,0.3,L0P1
678,2019-06-12 08:29:53.300,0.2,L0P1
679,2019-06-12 08:29:55.200,0.3,L0P1
680,2019-06-12 08:29:56.400,0.2,L0P1
681,2019-06-12 08:30:20.000,0.1,L1P0
682,2019-06-12 08:30:20.800,0.2,L0P1
683,2019-06-12 08:30:51.800,0.1,L0P1
684,2019-06-12 08:31:21.500,0.1,L1P0
685,2019-06-12 08:31:22.400,0.2,L0P1
686,2019-06-12 08:31:23.800,0.2,L0P1
687,2019-06-12 08:31:25.400,0.1,L0P1
688,2019-06-12 08:31:28.200,0.2,L0P1
689,2019-06-12 08:31:31.000,0.2,L0P1
690,2019-06-12 08:32:15.400,0.1,L0P1
691,2019-06-12 08:32:33.000,0.3,L0P1
692,2019-06-12 08:32:34.100,0.1,L0P1
693,2019-06-12 08:32:36.600,0.3,L0P1
694,2019-06-12 08:32:37.400,0.1,L1P0
695,2019-06-12 08:32:39.300,0.2,L0P1
696,2019-06-12 08:32:59.900,0.2,L0P1
697,2019-06-12 08:33:17.300,0.2,L0P1
698,2019-06-12 08:33:18.900,0.1,L1P0
699,2019-06-12 08:34:00.500,0.2,L0P1
700,2019-06-12 08:34:44.200,0.1,L0P1
701,2019-06-12 08:35:02.500,23.2,L0P1
702,2019-06-12 08:35:31.300,0.1,L0P1
703,2019-06-12 08:35:40.200,0.1,L0P1
704,2019-06-12 08:35:50.500,0.2,L0P1
705,2019-06-12 08:35:51.400,0.1,L1P0
706,2019-06-12 08:35:52.300,0.2,L0P1
707,2019-06-12 08:36:16.300,0.2,L0P1
708,2019-06-12 08:37:04.800,0.8,L0P1
709,2019-06-12 08:37:10.200,0.2,L0P1
710,2019-06-12 08:37:11.100,0.1,L1P0
711,2019-06-12 08:37:12.600,0.2,L0P1
712,2019-06-12 08:37:21.400,0.2,L0P1
713,2019-06-12 08:37:27.600,0.2,L0P1
714,2019-06-12 08:37:33.200,0.2,L0P1
715,2019-06-12 08:37:42.500,0.2,L0P1
716,2019-06-12 08:37:45.900,0.3,L0P1
717,2019-06-12 08:38:46.700,0.3,L0P1
718,2019-06-12 08:39:21.300,0.1,L1P0
719,2019-06-12 08:39:22.200,0.1,L0P1
720,2019-06-12 08:39:46.200,0.2,L0P1
721,2019-06-12 08:40:20.500,0.2,L0P1
722,2019-06-12 08:40:21.200,0.1,L1P0
723,2019-06-12 08:40:22.900,0.1,L0P1
724,2019-06-12 08:41:44.100,0.2,L0P1
725,2019-06-12 08:41:50.700,0.3,L0P1
726,2019-06-12 08:42:01.200,0.2,L0P1
727,2019-06-12 08:42:22.600,0.2,L0P1
728,2019-06-12 08:42:23.500,0.2,L1P0
729,2019-06-12 08:42:24.300,0.2,L0P1
730,2019-06-12 08:42:43.900,0.1,L0P1
731,2019-06-12 08:43:20.200,0.3,L0P1
732,2019-06-12 08:43:34.300,0.1,L0P1
733,2019-06-12 08:43:36.400,0.1,L0P1
734,2019-06-12 08:43:37.900,0.1,L1P0
735,2019-06-12 08:43:38.800,0.2,L0P1
736,2019-06-12 08:43:44.800,0.2,L0P1
737,2019-06-12 08:43:48.100,0.1,L0P1
738,2019-06-12 08:43:48.900,0.1,L0P1
739,2019-06-12 08:43:50.600,0.1,L1P0
740,2019-06-12 08:43:51.400,0.2,L0P1
741,2019-06-12 08:43:53.000,0.1,L0P1
742,2019-06-12 08:43:53.800,0.2,L0P1
743,2019-06-12 08:44:15.200,0.1,L1P0
744,2019-06-12 08:44:24.600,0.2,L0P1
745,2019-06-12 08:44:28.300,0.3,L0P1
746,2019-06-12 08:44:48.200,0.1,L1P0
747,2019-06-12 08:44:48.800,0.2,L0P1
748,2019-06-12 08:44:52.800,0.2,L0P1
749,2019-06-12 08:44:54.300,0.1,L1P0
750,2019-06-12 08:44:55.000,0.2,L0P1
751,2019-06-12 08:45:15.100,0.1,L0P1
752,2019-06-12 08:45:16.900,0.3,L0P1
753,2019-06-12 08:45:19.300,0.1,L1P0
754,2019-06-12 08:45:20.200,0.1,L0P1
755,2019-06-12 08:45:47.800,0.2,L1P0
756,2019-06-12 08:46:31.100,0.1,L1P0
757,2019-06-12 08:46:31.800,0.2,L0P1
758,2019-06-12 08:47:11.900,0.1,L1P0
759,2019-06-12 08:47:52.200,0.2,L0P1
760,2019-06-12 08:47:52.700,0.1,L0P1
761,2019-06-12 08:47:54.700,0.2,L0P1
762,2019-06-12 08:47:56.100,0.1,L0P1
763,2019-06-12 08:47:57.700,0.2,L0P1
764,2019-06-12 08:48:16.100,0.1,L0P1
765,2019-06-12 08:48:19.300,0.1,L0P1
766,2019-06-12 08:48:20.600,0.1,L1P0
767,2019-06-12 08:48:21.300,0.3,L0P1
768,2019-06-12 08:48:22.500,0.1,L0P1
769,2019-06-12 08:49:16.300,0.3,L0P1
770,2019-06-12 08:49:46.100,0.1,L0P1
771,2019-06-12 08:49:59.900,0.1,L0P1
772,2019-06-12 08:50:18.500,0.4,L0P1
773,2019-06-12 08:51:01.500,0.1,L1P0
774,2019-06-12 08:51:05.400,0.2,L0P1
775,2019-06-12 08:51:40.900,0.8,L0P1
776,2019-06-12 08:52:14.800,0.3,L0P1
777,2019-06-12 08:52:22.400,0.2,L0P1
778,2019-06-12 08:52:45.200,0.1,L0P1
779,2019-06-12 08:53:33.000,0.1,L1P0
780,2019-06-12 08:53:51.600,0.4,L0P1
781,2019-06-12 08:53:54.700,0.3,L0P1
782,2019-06-12 08:54:10.600,0.1,L0P1
783,2019-06-12 08:54:24.200,0.1,L0P1
784,2019-06-12 08:55:00.000,0.2,L1P0
785,2019-06-12 08:55:36.600,0.1,L0P1
786,2019-06-12 08:56:17.500,0.3,L0P1
787,2019-06-12 08:57:34.400,0.1,L1P0
788,2019-06-12 08:58:27.200,0.1,L1P0
789,2019-06-12 08:58:41.800,0.2,L0P1
790,2019-06-12 08:58:44.700,0.2,L0P1
791,2019-06-12 08:58:51.800,0.1,L1P0
792,2019-06-12 08:58:52.500,0.2,L0P1
793,2019-06-12 08:58:56.200,0.1,L0P1
794,2019-06-12 08:58:58.700,0.2,L0P1
795,2019-06-12 08:59:36.000,0.2,L0P1
796,2019-06-12 08:59:36.800,0.1,L0P1
797,2019-06-12 08:59:38.100,0.1,L0P1
798,2019-06-12 08:59:38.800,0.2,L0P1
799,2019-06-12 08:59:51.500,0.1,L1P0
800,2019-06-12 09:00:09.700,0.4,L0P1
801,2019-06-12 09:00:13.400,0.1,L0P1
802,2019-06-12 09:00:16.600,0.2,L0P1
803,2019-06-12 09:00:26.100,0.1,L0P1
804,2019-06-12 09:00:26.700,0.2,L0P1
805,2019-06-12 09:00:41.200,0.1,L1P0
806,2019-06-12 09:00:42.000,0.2,L0P1
807,2019-06-12 09:00:58.000,0.2,L0P1
808,2019-06-12 09:01:26.500,8.8,L0P1
809,2019-06-12 09:03:17.900,0.1,L0P1
810,2019-06-12 09:03:19.300,0.1,L0P1
811,2019-06-12 09:03:22.500,0.2,L0P1
812,2019-06-12 09:03:25.800,0.2,L0P1
813,2019-06-12 09:03:28.300,0.3,L0P1
814,2019-06-12 09:03:29.000,0.1,L0P1
815,2019-06-12 09:03:29.800,0.2,L0P1
816,2019-06-12 09:03:34.200,0.2,L0P1
817,2019-06-12 09:03:39.500,0.1,L1P0
818,2019-06-12 09:04:47.600,0.2,L0P1
819,2019-06-12 09:04:49.500,0.1,L1P0
820,2019-06-12 09:04:51.700,0.2,L0P1
821,2019-06-12 09:04:57.900,0.1,L0P1
822,2019-06-12 09:04:59.300,0.3,L0P1
823,2019-06-12 09:04:59.600,628.8,L1P0
824,2019-06-12 09:15:28.400,0.2,L0P1
825,2019-06-12 09:15:29.500,0.1,L0P1
826,2019-06-12 09:15:34.900,0.3,L0P1
827,2019-06-12 09:15:38.500,0.2,L0P1
828,2019-06-12 09:15:39.100,0.1,L1P0
829,2019-06-12 09:15:40.500,0.2,L0P1
830,2019-06-12 09:15:43.100,0.1,L0P1
831,2019-06-12 09:15:43.800,0.2,L1P0
832,2019-06-12 09:15:45.000,0.2,L0P1
833,2019-06-12 09:15:52.600,0.1,L0P1
834,2019-06-12 09:15:57.500,0.1,L0P1
835,2019-06-12 09:15:58.600,0.2,L0P1
836,2019-06-12 09:16:21.400,0.2,L0P1
837,2019-06-12 09:16:23.900,0.2,L0P1
838,2019-06-12 09:16:53.100,0.2,L0P1
839,2019-06-12 09:17:04.900,0.8,L0P1
840,2019-06-12 09:17:12.800,0.7,L0P1
841,2019-06-12 09:17:40.300,0.1,L0P1
842,2019-06-12 09:17:42.700,0.3,L0P1
843,2019-06-12 09:18:19.300,0.7,L0P1
844,2019-06-12 09:18:34.200,0.2,L0P1
845,2019-06-12 09:18:42.200,0.1,L1P0
846,2019-06-12 09:18:42.900,0.2,L0P1
847,2019-06-12 09:19:39.700,0.1,L1P0
848,2019-06-12 09:19:55.600,0.3,L0P1
849,2019-06-12 09:20:23.400,0.3,L0P1
850,2019-06-12 09:20:31.000,0.2,L1P0
851,2019-06-12 09:20:31.700,0.2,L0P1
852,2019-06-12 09:21:03.700,0.1,L0P1
853,2019-06-12 09:21:43.900,0.2,L0P1
854,2019-06-12 09:22:41.200,0.1,L1P0
855,2019-06-12 09:23:15.100,0.2,L0P1
856,2019-06-12 09:23:17.300,0.1,L0P1
857,2019-06-12 09:23:25.000,0.3,L0P1
858,2019-06-12 09:23:26.000,0.1,L1P0
859,2019-06-12 09:23:27.100,0.3,L0P1
860,2019-06-12 09:23:32.600,0.1,L1P0
861,2019-06-12 09:23:33.300,0.1,L0P1
862,2019-06-12 09:24:27.900,0.1,L1P0
863,2019-06-12 09:24:34.300,0.4,L0P1
864,2019-06-12 09:24:43.300,0.1,L1P0
865,2019-06-12 09:24:44.200,0.2,L0P1
866,2019-06-12 09:26:17.700,0.4,L0P1
867,2019-06-12 09:26:22.400,0.3,L0P1
868,2019-06-12 09:26:24.600,0.2,L0P1
869,2019-06-12 09:26:25.000,0.2,L0P1
870,2019-06-12 09:26:26.700,0.3,L0P1
871,2019-06-12 09:26:30.500,0.3,L0P1
872,2019-06-12 09:27:37.400,0.1,L1P0
873,2019-06-12 09:28:50.100,0.1,L0P1
874,2019-06-12 09:29:22.700,0.5,L0P1
875,2019-06-12 09:29:28.700,0.1,L0P1
876,2019-06-12 09:29:29.900,0.2,L0P1
877,2019-06-12 09:30:41.800,4.7,L0P1
878,2019-06-12 09:31:07.200,0.2,L0P1
879,2019-06-12 09:31:08.300,0.2,L0P1
880,2019-06-12 09:31:14.200,0.1,L1P0
881,2019-06-12 09:32:20.100,0.1,L0P1
882,2019-06-12 09:32:22.800,0.4,L0P1
883,2019-06-12 09:32:36.500,0.2,L0P1
884,2019-06-12 09:32:38.300,0.1,L1P0
885,2019-06-12 09:32:39.100,0.1,L1P0
886,2019-06-12 09:33:59.200,0.1,L0P1
887,2019-06-12 09:34:05.100,0.1,L1P0
888,2019-06-12 09:34:05.800,0.2,L0P1
889,2019-06-12 09:34:23.000,0.1,L1P0
890,2019-06-12 09:34:23.700,0.1,L0P1
891,2019-06-12 09:34:25.500,0.1,L1P0
892,2019-06-12 09:34:26.100,0.3,L0P1
893,2019-06-12 09:34:38.200,0.2,L0P1
894,2019-06-12 09:34:44.400,0.2,L0P1
895,2019-06-12 09:35:17.000,0.1,L0P1
896,2019-06-12 09:35:22.600,0.6,L0P1
897,2019-06-12 09:35:31.600,0.1,L1P0
898,2019-06-12 09:35:32.400,0.3,L0P1
899,2019-06-12 09:37:07.600,0.2,L0P1
900,2019-06-12 09:37:09.800,0.2,L0P1
901,2019-06-12 09:37:18.600,0.7,L0P1
902,2019-06-12 09:37:25.600,0.2,L0P1
903,2019-06-12 09:37:37.500,0.1,L1P0
904,2019-06-12 09:37:38.400,0.2,L0P1
905,2019-06-12 09:38:07.900,0.1,L0P1
906,2019-06-12 09:38:29.300,0.5,L0P1
907,2019-06-12 09:39:20.400,0.3,L1P0
908,2019-06-12 09:39:54.600,0.7,L0P1
909,2019-06-12 09:39:59.700,0.2,L0P1
910,2019-06-12 09:40:00.300,0.1,L1P0
911,2019-06-12 09:40:01.800,0.2,L0P1
912,2019-06-12 09:40:20.400,0.4,L0P1
913,2019-06-12 09:40:21.700,0.1,L1P0
914,2019-06-12 09:40:22.800,0.2,L0P1
915,2019-06-12 09:40:23.600,0.1,L1P0
916,2019-06-12 09:40:24.700,0.3,L0P1
917,2019-06-12 09:40:29.300,0.1,L1P0
918,2019-06-12 09:40:30.300,0.1,L0P1
919,2019-06-12 09:41:23.300,0.1,L0P1
920,2019-06-12 09:41:30.600,0.5,L0P1
921,2019-06-12 09:41:35.700,0.1,L0P1
922,2019-06-12 09:43:02.700,0.2,L0P1
923,2019-06-12 09:43:09.300,0.3,L0P1
924,2019-06-12 09:44:42.900,0.2,L0P1
925,2019-06-12 09:44:45.900,0.1,L1P0
926,2019-06-12 09:44:47.300,0.2,L0P1
927,2019-06-12 09:44:51.000,0.1,L1P0
928,2019-06-12 09:44:52.200,0.1,L0P1
929,2019-06-12 09:45:08.400,0.2,L0P1
930,2019-06-12 09:45:10.300,0.1,L0P1
931,2019-06-12 09:45:11.000,0.1,L1P0
932,2019-06-12 09:45:11.900,0.2,L0P1
933,2019-06-12 09:45:58.200,0.1,L0P1
934,2019-06-12 09:46:09.300,1.2,L0P1
935,2019-06-12 09:46:18.300,0.1,L1P0
936,2019-06-12 09:46:19.000,0.2,L0P1
937,2019-06-12 09:47:34.700,0.1,L0P1
938,2019-06-12 09:47:46.200,0.3,L0P1
939,2019-06-12 09:47:49.000,0.3,L0P1
940,2019-06-12 09:47:52.200,0.3,L0P1
941,2019-06-12 09:48:14.500,0.1,L1P0
942,2019-06-12 09:48:15.300,0.2,L0P1
943,2019-06-12 09:48:18.600,0.2,L0P1
944,2019-06-12 09:48:25.100,0.2,L0P1
945,2019-06-12 09:50:46.900,0.3,L0P1
946,2019-06-12 09:51:13.500,0.1,L1P0
947,2019-06-12 09:51:14.600,0.2,L0P1
948,2019-06-12 09:51:38.800,0.1,L1P0
949,2019-06-12 09:52:18.800,0.2,L0P1
950,2019-06-12 09:52:42.500,0.3,L0P1
951,2019-06-12 09:52:47.500,0.2,L0P1
952,2019-06-12 09:52:57.400,0.1,L1P0
953,2019-06-12 09:52:58.200,0.3,L0P1
954,2019-06-12 09:53:30.700,0.1,L1P0
955,2019-06-12 09:53:45.200,0.1,L0P1
956,2019-06-12 09:54:05.500,0.1,L1P0
957,2019-06-12 09:54:06.100,0.2,L0P1
958,2019-06-12 09:54:21.200,0.1,L1P0
959,2019-06-12 09:54:21.900,0.2,L0P1
960,2019-06-12 09:55:16.200,0.2,L0P1
961,2019-06-12 09:56:11.000,0.1,L1P0
962,2019-06-12 09:57:00.700,0.3,L0P1
963,2019-06-12 09:57:03.600,0.1,L0P1
964,2019-06-12 09:57:05.200,0.2,L0P1
965,2019-06-12 09:57:07.000,0.2,L0P1
966,2019-06-12 09:57:08.700,0.2,L0P1
967,2019-06-12 09:57:12.200,0.1,L0P1
968,2019-06-12 09:57:13.700,0.3,L0P1
969,2019-06-12 09:57:19.300,0.1,L0P1
970,2019-06-12 09:57:28.400,0.2,L0P1
971,2019-06-12 09:58:27.000,0.1,L1P0
972,2019-06-12 09:58:27.900,0.2,L0P1
973,2019-06-12 09:58:30.300,0.2,L0P1
974,2019-06-12 09:58:44.300,0.1,L0P1
975,2019-06-12 09:58:45.200,0.2,L0P1
976,2019-06-12 09:58:47.700,0.2,L0P1
977,2019-06-12 09:58:56.200,0.1,L1P0
978,2019-06-12 09:58:56.800,0.2,L0P1
979,2019-06-12 09:59:06.800,0.2,L0P1
980,2019-06-12 09:59:48.500,0.1,L1P0
981,2019-06-12 09:59:49.800,0.2,L0P1
982,2019-06-12 10:00:29.400,0.2,L0P1
983,2019-06-12 10:00:43.800,0.1,L0P1
984,2019-06-12 10:00:45.500,0.3,L0P1
985,2019-06-12 10:00:46.300,0.2,L1P0
986,2019-06-12 10:00:47.000,0.2,L0P1
987,2019-06-12 10:00:49.400,0.1,L1P0
988,2019-06-12 10:00:50.200,0.2,L0P1
989,2019-06-12 10:01:45.400,0.2,L0P1
990,2019-06-12 10:03:33.900,0.5,L0P1
991,2019-06-12 10:03:38.400,0.1,L1P0
992,2019-06-12 10:03:40.200,0.1,L0P1
993,2019-06-12 10:04:12.000,0.2,L0P1
994,2019-06-12 10:04:46.200,0.1,L0P1
995,2019-06-12 10:04:53.100,0.1,L0P1
996,2019-06-12 10:04:53.900,0.2,L0P1
997,2019-06-12 10:05:04.800,0.3,L0P1
998,2019-06-12 10:05:14.400,0.2,L0P1
999,2019-06-12 10:05:47.600,0.2,L0P1
1000,2019-06-12 10:07:34.300,0.1,L0P1
1001,2019-06-12 10:08:36.600,0.1,L0P1
1002,2019-06-12 10:08:51.300,0.4,L0P1
1003,2019-06-12 10:08:55.400,0.1,L1P0
1004,2019-06-12 10:08:56.900,0.2,L0P1
1005,2019-06-12 10:10:40.700,0.2,L0P1
1006,2019-06-12 10:10:42.000,0.2,L0P1
1007,2019-06-12 10:10:44.200,0.1,L0P1
1008,2019-06-12 10:11:01.800,0.2,L0P1
1009,2019-06-12 10:11:14.500,0.2,L0P1
1010,2019-06-12 10:11:18.100,0.1,L1P0
1011,2019-06-12 10:12:23.400,0.1,L1P0
1012,2019-06-12 10:12:24.200,0.1,L0P1
1013,2019-06-12 10:12:56.200,0.1,L0P1
1014,2019-06-12 10:12:57.700,0.1,L0P1
1015,2019-06-12 10:13:03.400,0.1,L1P0
1016,2019-06-12 10:13:04.200,0.1,L0P1
1017,2019-06-12 10:14:07.200,0.4,L0P1
1018,2019-06-12 10:14:32.200,0.1,L0P1
1019,2019-06-12 10:14:37.400,0.2,L0P1
1020,2019-06-12 10:14:48.300,0.1,L0P1
1021,2019-06-12 10:16:01.700,0.1,L1P0
1022,2019-06-12 10:16:02.800,0.2,L0P1
1023,2019-06-12 10:16:48.700,0.1,L1P0
1024,2019-06-12 10:16:49.500,0.2,L0P1
1025,2019-06-12 10:16:51.000,0.1,L1P0
1026,2019-06-12 10:16:51.800,0.1,L0P1
1027,2019-06-12 10:17:57.200,0.2,L0P1
1028,2019-06-12 10:19:33.500,0.3,L0P1
1029,2019-06-12 10:19:39.600,0.1,L1P0
1030,2019-06-12 10:19:40.500,0.1,L0P1
1031,2019-06-12 10:21:24.700,0.1,L0P1
1032,2019-06-12 10:23:41.600,0.5,L0P1
1033,2019-06-12 10:24:16.200,0.2,L0P1
1034,2019-06-12 10:24:36.100,0.1,L0P1
1035,2019-06-12 10:24:36.800,0.3,L0P1
1036,2019-06-12 10:24:48.900,0.1,L1P0
1037,2019-06-12 10:24:49.700,0.2,L0P1
1038,2019-06-12 10:24:55.000,0.1,L0P1
1039,2019-06-12 10:24:59.500,0.1,L0P1
1040,2019-06-12 10:25:20.500,0.3,L0P1
1041,2019-06-12 10:25:21.200,0.1,L0P1
1042,2019-06-12 10:25:27.800,0.2,L0P1
1043,2019-06-12 10:25:30.200,0.1,L0P1
1044,2019-06-12 10:25:32.700,0.2,L0P1
1045,2019-06-12 10:25:36.600,0.2,L0P1
1046,2019-06-12 10:25:38.300,0.1,L1P0
1047,2019-06-12 10:25:39.400,0.3,L0P1
1048,2019-06-12 10:25:40.300,0.1,L1P0
1049,2019-06-12 10:25:41.300,0.2,L0P1
1050,2019-06-12 10:25:42.400,0.1,L1P0
1051,2019-06-12 10:25:43.400,0.2,L0P1
1052,2019-06-12 10:25:45.500,0.1,L1P0
1053,2019-06-12 10:25:46.500,0.2,L0P1
1054,2019-06-12 10:25:57.000,0.3,L0P1
1055,2019-06-12 10:27:15.900,0.3,L0P1
1056,2019-06-12 10:27:17.300,0.1,L0P1
1057,2019-06-12 10:27:20.200,0.2,L0P1
1058,2019-06-12 10:27:21.100,0.1,L0P1
1059,2019-06-12 10:27:22.300,0.2,L0P1
1060,2019-06-12 10:27:26.200,0.1,L0P1
1061,2019-06-12 10:27:27.200,0.1,L1P0
1062,2019-06-12 10:27:28.500,0.3,L0P1
1063,2019-06-12 10:28:21.800,0.1,L0P1
1064,2019-06-12 10:29:08.800,0.7,L0P1
1065,2019-06-12 10:29:12.500,0.3,L0P1
1066,2019-06-12 10:29:55.200,0.1,L0P1
1067,2019-06-12 10:30:30.700,0.3,L0P1
1068,2019-06-12 10:32:09.700,0.1,L0P1
