,Timestamp,Event Type,Parameter
186,2019-07-03 06:42:34.600,82,1334
189,2019-07-03 06:42:35.400,81,1334
190,2019-07-03 06:42:42.000,82,1334
191,2019-07-03 06:42:43.000,81,1334
192,2019-07-03 06:44:02.600,82,1334
193,2019-07-03 06:44:03.600,81,1334
194,2019-07-03 06:44:34.600,82,1334
201,2019-07-03 06:45:17.700,81,1334
202,2019-07-03 06:45:21.300,82,1334
203,2019-07-03 06:45:22.800,81,1334
204,2019-07-03 06:50:01.600,82,1334
205,2019-07-03 06:50:02.700,81,1334
206,2019-07-03 06:50:33.300,82,1334
207,2019-07-03 06:50:34.300,81,1334
208,2019-07-03 06:52:41.300,82,1334
209,2019-07-03 06:52:44.400,81,1334
210,2019-07-03 06:52:44.500,82,1334
211,2019-07-03 06:52:44.600,81,1334
212,2019-07-03 06:55:23.700,82,1334
215,2019-07-03 06:55:24.600,81,1334
216,2019-07-03 06:58:29.700,82,1334
217,2019-07-03 06:58:33.600,81,1334
218,2019-07-03 07:00:34.700,82,1334
219,2019-07-03 07:00:35.800,81,1334
220,2019-07-03 07:02:08.100,82,1334
221,2019-07-03 07:02:09.000,81,1334
222,2019-07-03 07:04:08.700,82,1334
223,2019-07-03 07:04:09.800,81,1334
224,2019-07-03 07:07:57.400,82,1334
225,2019-07-03 07:08:05.300,81,1334
226,2019-07-03 07:08:33.700,82,1334
227,2019-07-03 07:08:34.600,81,1334
228,2019-07-03 07:09:27.500,82,1334
229,2019-07-03 07:09:38.500,81,1334
230,2019-07-03 07:11:13.800,82,1334
231,2019-07-03 07:11:14.800,81,1334
232,2019-07-03 07:12:10.200,82,1334
233,2019-07-03 07:12:51.600,81,1334
234,2019-07-03 07:15:55.700,82,1334
237,2019-07-03 07:15:56.600,81,1334
238,2019-07-03 07:16:26.100,82,1334
239,2019-07-03 07:16:28.000,81,1334
240,2019-07-03 07:17:04.800,82,1334
241,2019-07-03 07:17:26.800,81,1334
242,2019-07-03 07:19:22.900,82,1334
243,2019-07-03 07:19:24.100,81,1334
244,2019-07-03 07:19:52.000,82,1334
245,2019-07-03 07:20:19.200,81,1334
246,2019-07-03 07:21:51.700,82,1334
247,2019-07-03 07:21:54.600,81,1334
248,2019-07-03 07:27:39.700,82,1334
249,2019-07-03 07:27:58.900,81,1334
250,2019-07-03 07:28:50.300,82,1334
251,2019-07-03 07:28:52.300,81,1334
252,2019-07-03 07:29:28.500,82,1334
253,2019-07-03 07:29:34.700,81,1334
254,2019-07-03 07:29:38.800,82,1334
255,2019-07-03 07:29:40.000,81,1334
256,2019-07-03 07:32:58.400,82,1334
257,2019-07-03 07:32:59.700,81,1334
258,2019-07-03 07:33:54.200,82,1334
259,2019-07-03 07:34:08.800,81,1334
260,2019-07-03 07:34:28.700,82,1334
263,2019-07-03 07:34:30.600,81,1334
264,2019-07-03 07:34:46.800,82,1334
265,2019-07-03 07:34:47.800,81,1334
266,2019-07-03 07:35:37.600,82,1334
267,2019-07-03 07:35:39.300,81,1334
268,2019-07-03 07:35:55.900,82,1334
269,2019-07-03 07:35:57.400,81,1334
270,2019-07-03 07:35:57.500,82,1334
271,2019-07-03 07:35:57.600,81,1334
272,2019-07-03 07:36:46.200,82,1334
273,2019-07-03 07:36:47.400,81,1334
274,2019-07-03 07:40:17.100,82,1334
277,2019-07-03 07:40:18.600,81,1334
278,2019-07-03 07:40:20.900,82,1334
279,2019-07-03 07:40:22.600,81,1334
280,2019-07-03 07:41:07.900,82,1334
283,2019-07-03 07:41:09.200,81,1334
284,2019-07-03 07:41:48.200,82,1334
285,2019-07-03 07:41:58.600,81,1334
286,2019-07-03 07:43:08.300,82,1334
287,2019-07-03 07:43:25.600,81,1334
288,2019-07-03 07:47:14.600,82,1334
289,2019-07-03 07:47:15.000,81,1334
290,2019-07-03 07:47:59.500,82,1334
291,2019-07-03 07:48:04.100,81,1334
292,2019-07-03 07:49:50.300,82,1334
293,2019-07-03 07:49:51.600,81,1334
294,2019-07-03 07:50:27.500,82,1334
297,2019-07-03 07:51:12.300,81,1334
298,2019-07-03 07:54:29.900,82,1334
301,2019-07-03 07:54:30.900,81,1334
302,2019-07-03 07:54:32.600,82,1334
303,2019-07-03 07:54:34.200,81,1334
304,2019-07-03 07:54:50.400,82,1334
305,2019-07-03 07:54:51.900,81,1334
306,2019-07-03 07:55:26.800,82,1334
309,2019-07-03 07:55:49.800,81,1334
310,2019-07-03 07:56:48.800,82,1334
311,2019-07-03 07:57:24.100,81,1334
312,2019-07-03 07:58:20.000,82,1334
315,2019-07-03 07:58:54.000,81,1334
316,2019-07-03 07:58:54.000,82,1334
317,2019-07-03 07:58:56.800,81,1334
318,2019-07-03 08:02:21.800,82,1334
319,2019-07-03 08:02:22.800,81,1334
320,2019-07-03 08:03:24.000,82,1334
323,2019-07-03 08:03:25.300,81,1334
324,2019-07-03 08:03:28.400,82,1334
325,2019-07-03 08:03:29.500,81,1334
326,2019-07-03 08:04:28.600,82,1334
327,2019-07-03 08:04:28.800,81,1334
328,2019-07-03 08:05:39.000,82,1334
329,2019-07-03 08:05:40.100,81,1334
330,2019-07-03 08:07:06.600,82,1334
331,2019-07-03 08:07:06.800,81,1334
332,2019-07-03 08:09:16.200,82,1334
335,2019-07-03 08:09:23.600,81,1334
336,2019-07-03 08:10:10.900,82,1334
337,2019-07-03 08:10:11.200,81,1334
338,2019-07-03 08:10:39.300,82,1334
339,2019-07-03 08:11:05.400,81,1334
340,2019-07-03 08:12:50.000,82,1334
343,2019-07-03 08:12:50.900,81,1334
344,2019-07-03 08:12:55.600,82,1334
347,2019-07-03 08:12:56.600,81,1334
348,2019-07-03 08:16:46.300,82,1334
351,2019-07-03 08:17:10.700,81,1334
352,2019-07-03 08:17:36.500,82,1334
355,2019-07-03 08:17:37.500,81,1334
356,2019-07-03 08:19:35.400,82,1334
359,2019-07-03 08:20:17.000,81,1334
360,2019-07-03 08:21:33.100,82,1334
363,2019-07-03 08:21:38.400,81,1334
364,2019-07-03 08:21:38.500,82,1334
365,2019-07-03 08:21:38.600,81,1334
366,2019-07-03 08:21:39.000,82,1334
367,2019-07-03 08:21:39.900,81,1334
368,2019-07-03 08:21:40.500,82,1334
369,2019-07-03 08:21:41.100,81,1334
370,2019-07-03 08:21:41.700,82,1334
371,2019-07-03 08:21:42.700,81,1334
372,2019-07-03 08:21:43.400,82,1334
373,2019-07-03 08:21:44.500,81,1334
374,2019-07-03 08:21:44.900,82,1334
375,2019-07-03 08:21:45.600,81,1334
376,2019-07-03 08:21:46.500,82,1334
377,2019-07-03 08:21:47.000,81,1334
378,2019-07-03 08:21:47.800,82,1334
379,2019-07-03 08:21:48.400,81,1334
380,2019-07-03 08:24:28.600,82,1334
381,2019-07-03 08:24:57.700,81,1334
382,2019-07-03 08:25:52.200,82,1334
383,2019-07-03 08:26:16.800,81,1334
384,2019-07-03 08:27:03.900,82,1334
387,2019-07-03 08:27:05.000,81,1334
388,2019-07-03 08:29:31.300,82,1334
391,2019-07-03 08:29:32.600,81,1334
392,2019-07-03 08:30:45.400,82,1334
395,2019-07-03 08:31:01.600,81,1334
396,2019-07-03 08:32:00.100,82,1334
399,2019-07-03 08:32:01.200,81,1334
400,2019-07-03 08:32:08.700,82,1334
403,2019-07-03 08:32:13.400,81,1334
404,2019-07-03 08:32:19.600,82,1334
405,2019-07-03 08:32:27.300,81,1334
406,2019-07-03 08:36:39.400,82,1334
407,2019-07-03 08:36:57.800,81,1334
408,2019-07-03 08:38:08.600,82,1334
411,2019-07-03 08:38:18.800,81,1334
412,2019-07-03 08:38:51.100,82,1334
413,2019-07-03 08:38:52.200,81,1334
414,2019-07-03 08:39:02.000,82,1334
415,2019-07-03 08:39:03.100,81,1334
416,2019-07-03 08:40:39.400,82,1334
417,2019-07-03 08:40:40.600,81,1334
418,2019-07-03 08:42:12.200,82,1334
419,2019-07-03 08:42:13.600,81,1334
420,2019-07-03 08:42:24.000,82,1334
421,2019-07-03 08:42:25.100,81,1334
422,2019-07-03 08:43:59.900,82,1334
425,2019-07-03 08:44:00.900,81,1334
426,2019-07-03 08:44:36.800,82,1334
427,2019-07-03 08:44:42.100,81,1334
428,2019-07-03 08:45:15.600,82,1334
429,2019-07-03 08:45:16.700,81,1334
430,2019-07-03 08:46:04.600,82,1334
431,2019-07-03 08:46:22.900,81,1334
432,2019-07-03 08:46:45.300,82,1334
433,2019-07-03 08:46:46.400,81,1334
434,2019-07-03 08:46:46.500,82,1334
435,2019-07-03 08:46:46.600,81,1334
436,2019-07-03 08:47:18.900,82,1334
437,2019-07-03 08:47:52.100,81,1334
438,2019-07-03 08:48:32.300,82,1334
439,2019-07-03 08:48:33.500,81,1334
440,2019-07-03 08:48:58.900,82,1334
443,2019-07-03 08:49:29.400,81,1334
444,2019-07-03 08:50:28.000,82,1334
447,2019-07-03 08:51:03.800,81,1334
448,2019-07-03 08:51:41.100,82,1334
449,2019-07-03 08:51:41.900,81,1334
450,2019-07-03 08:51:45.500,82,1334
451,2019-07-03 08:52:31.700,81,1334
452,2019-07-03 08:53:18.900,82,1334
453,2019-07-03 08:53:59.900,81,1334
454,2019-07-03 08:54:08.300,82,1334
455,2019-07-03 08:54:09.400,81,1334
456,2019-07-03 08:55:18.400,82,1334
457,2019-07-03 08:55:26.100,81,1334
458,2019-07-03 08:57:53.800,82,1334
459,2019-07-03 08:57:54.800,81,1334
460,2019-07-03 08:58:02.200,82,1334
463,2019-07-03 08:58:03.300,81,1334
464,2019-07-03 08:59:03.000,82,1334
465,2019-07-03 08:59:05.100,81,1334
466,2019-07-03 08:59:26.200,82,1334
467,2019-07-03 09:00:02.900,81,1334
468,2019-07-03 09:16:41.800,82,1334
469,2019-07-03 09:17:02.800,81,1334
470,2019-07-03 09:18:19.900,82,1334
475,2019-07-03 09:18:33.000,81,1334
476,2019-07-03 09:18:33.000,82,1334
477,2019-07-03 09:18:35.700,81,1334
478,2019-07-03 09:18:44.200,82,1334
479,2019-07-03 09:18:45.400,81,1334
480,2019-07-03 09:18:46.100,82,1334
483,2019-07-03 09:18:47.300,81,1334
484,2019-07-03 09:19:36.900,82,1334
489,2019-07-03 09:20:15.100,81,1334
490,2019-07-03 09:21:13.100,82,1334
493,2019-07-03 09:21:39.300,81,1334
494,2019-07-03 09:21:44.400,82,1334
495,2019-07-03 09:21:44.800,81,1334
496,2019-07-03 09:22:24.100,82,1334
497,2019-07-03 09:23:11.400,81,1334
498,2019-07-03 09:23:11.500,82,1334
499,2019-07-03 09:23:11.600,81,1334
500,2019-07-03 09:25:08.900,82,1334
501,2019-07-03 09:25:10.100,81,1334
502,2019-07-03 09:25:42.100,82,1334
503,2019-07-03 09:26:14.600,81,1334
504,2019-07-03 09:27:56.000,82,1334
507,2019-07-03 09:27:57.000,81,1334
508,2019-07-03 09:29:36.500,82,1334
509,2019-07-03 09:29:37.600,81,1334
510,2019-07-03 09:29:47.400,82,1334
513,2019-07-03 09:29:48.400,81,1334
514,2019-07-03 09:29:48.500,82,1334
515,2019-07-03 09:29:48.600,81,1334
516,2019-07-03 09:31:06.300,82,1334
519,2019-07-03 09:31:07.500,81,1334
520,2019-07-03 09:31:08.600,82,1334
521,2019-07-03 09:31:09.800,81,1334
522,2019-07-03 09:32:02.600,82,1334
527,2019-07-03 09:32:26.500,81,1334
528,2019-07-03 09:32:26.500,82,1334
529,2019-07-03 09:32:26.600,81,1334
530,2019-07-03 09:33:36.900,82,1334
535,2019-07-03 09:34:00.300,81,1334
536,2019-07-03 09:34:00.300,82,1334
537,2019-07-03 09:34:02.900,81,1334
538,2019-07-03 09:34:19.000,82,1334
539,2019-07-03 09:34:20.100,81,1334
540,2019-07-03 09:35:16.400,82,1334
541,2019-07-03 09:35:26.300,81,1334
542,2019-07-03 09:36:25.500,82,1334
543,2019-07-03 09:36:26.900,81,1334
544,2019-07-03 09:36:59.600,82,1334
545,2019-07-03 09:37:00.600,81,1334
546,2019-07-03 09:37:25.200,82,1334
547,2019-07-03 09:37:25.600,81,1334
548,2019-07-03 09:37:49.800,82,1334
549,2019-07-03 09:38:31.900,81,1334
550,2019-07-03 09:38:32.200,82,1334
551,2019-07-03 09:38:33.900,81,1334
552,2019-07-03 09:39:06.400,82,1334
553,2019-07-03 09:39:07.700,81,1334
554,2019-07-03 09:39:16.100,82,1334
559,2019-07-03 09:40:05.600,81,1334
560,2019-07-03 09:40:06.400,82,1334
561,2019-07-03 09:40:08.900,81,1334
562,2019-07-03 09:40:09.600,82,1334
563,2019-07-03 09:40:11.500,81,1334
564,2019-07-03 09:40:16.100,82,1334
565,2019-07-03 09:40:17.600,81,1334
566,2019-07-03 09:40:20.200,82,1334
567,2019-07-03 09:40:21.300,81,1334
568,2019-07-03 09:42:51.900,82,1334
569,2019-07-03 09:43:03.900,81,1334
570,2019-07-03 09:43:39.800,82,1334
571,2019-07-03 09:43:40.400,81,1334
572,2019-07-03 09:43:40.500,82,1334
573,2019-07-03 09:43:40.600,81,1334
574,2019-07-03 09:45:34.700,82,1334
577,2019-07-03 09:46:13.600,81,1334
578,2019-07-03 09:46:36.900,82,1334
579,2019-07-03 09:46:37.900,81,1334
580,2019-07-03 09:46:38.900,82,1334
583,2019-07-03 09:46:39.900,81,1334
584,2019-07-03 09:48:53.400,82,1334
585,2019-07-03 09:49:12.500,81,1334
586,2019-07-03 09:50:18.300,82,1334
587,2019-07-03 09:50:51.400,81,1334
588,2019-07-03 09:50:51.500,82,1334
589,2019-07-03 09:50:51.600,81,1334
590,2019-07-03 09:51:20.200,82,1334
591,2019-07-03 09:51:21.300,81,1334
592,2019-07-03 09:51:22.600,82,1334
595,2019-07-03 09:51:23.700,81,1334
596,2019-07-03 09:51:29.100,82,1334
597,2019-07-03 09:51:30.600,81,1334
598,2019-07-03 09:53:26.600,82,1334
601,2019-07-03 09:53:50.600,81,1334
602,2019-07-03 09:53:50.900,82,1334
603,2019-07-03 09:53:53.900,81,1334
604,2019-07-03 09:53:56.900,82,1334
605,2019-07-03 09:53:58.800,81,1334
606,2019-07-03 09:55:09.200,82,1334
609,2019-07-03 09:55:16.600,81,1334
610,2019-07-03 09:55:40.800,82,1334
611,2019-07-03 09:55:42.100,81,1334
612,2019-07-03 09:56:45.500,82,1334
615,2019-07-03 09:56:46.600,81,1334
616,2019-07-03 09:56:47.900,82,1334
619,2019-07-03 09:56:49.200,81,1334
620,2019-07-03 09:58:29.800,82,1334
621,2019-07-03 09:58:31.900,81,1334
622,2019-07-03 09:59:25.100,82,1334
627,2019-07-03 10:00:04.600,81,1334
628,2019-07-03 10:03:27.900,82,1334
631,2019-07-03 10:03:29.000,81,1334
632,2019-07-03 10:03:50.200,82,1334
633,2019-07-03 10:03:51.300,81,1334
634,2019-07-03 10:04:36.900,82,1334
637,2019-07-03 10:05:11.100,81,1334
638,2019-07-03 10:06:00.100,82,1334
641,2019-07-03 10:07:07.900,81,1334
642,2019-07-03 10:08:51.600,82,1334
643,2019-07-03 10:08:58.100,81,1334
644,2019-07-03 10:09:01.900,82,1334
645,2019-07-03 10:09:04.400,81,1334
646,2019-07-03 10:10:25.000,82,1334
649,2019-07-03 10:11:03.300,81,1334
650,2019-07-03 10:11:41.800,82,1334
651,2019-07-03 10:12:22.900,81,1334
652,2019-07-03 10:12:53.000,82,1334
653,2019-07-03 10:12:54.000,81,1334
654,2019-07-03 10:13:33.600,82,1334
657,2019-07-03 10:14:20.400,81,1334
658,2019-07-03 10:14:20.500,82,1334
659,2019-07-03 10:14:20.600,81,1334
660,2019-07-03 10:15:13.500,82,1334
665,2019-07-03 10:16:29.400,81,1334
666,2019-07-03 10:16:29.400,82,1334
667,2019-07-03 10:16:31.800,81,1334
668,2019-07-03 10:16:34.200,82,1334
669,2019-07-03 10:16:35.600,81,1334
670,2019-07-03 10:16:43.300,82,1334
673,2019-07-03 10:16:44.400,81,1334
674,2019-07-03 10:16:44.500,82,1334
675,2019-07-03 10:16:44.600,81,1334
676,2019-07-03 10:17:47.900,82,1334
677,2019-07-03 10:17:49.100,81,1334
678,2019-07-03 10:17:50.700,82,1334
679,2019-07-03 10:17:51.900,81,1334
680,2019-07-03 10:20:00.600,82,1334
681,2019-07-03 10:20:01.600,81,1334
682,2019-07-03 10:20:03.600,82,1334
685,2019-07-03 10:20:04.700,81,1334
686,2019-07-03 10:20:15.800,82,1334
689,2019-07-03 10:20:17.000,81,1334
690,2019-07-03 10:21:07.500,82,1334
691,2019-07-03 10:21:48.400,81,1334
692,2019-07-03 10:21:48.500,82,1334
693,2019-07-03 10:21:48.600,81,1334
694,2019-07-03 10:23:18.600,82,1334
699,2019-07-03 10:23:48.900,81,1334
700,2019-07-03 10:23:51.300,82,1334
701,2019-07-03 10:23:53.100,81,1334
702,2019-07-03 10:24:01.800,82,1334
705,2019-07-03 10:24:03.000,81,1334
706,2019-07-03 10:24:56.300,82,1334
709,2019-07-03 10:25:33.200,81,1334
710,2019-07-03 10:25:34.300,82,1334
711,2019-07-03 10:25:36.600,81,1334
712,2019-07-03 10:25:39.800,82,1334
713,2019-07-03 10:25:41.200,81,1334
714,2019-07-03 10:27:02.000,82,1334
715,2019-07-03 10:27:03.200,81,1334
716,2019-07-03 10:28:40.700,82,1334
717,2019-07-03 10:28:51.100,81,1334
718,2019-07-03 10:29:41.400,82,1334
719,2019-07-03 10:29:42.400,81,1334
720,2019-07-03 10:29:42.500,82,1334
721,2019-07-03 10:29:42.600,81,1334
722,2019-07-03 10:29:45.900,82,1334
723,2019-07-03 10:29:47.000,81,1334
724,2019-07-03 10:29:49.700,82,1334
725,2019-07-03 10:29:50.800,81,1334
726,2019-07-03 10:29:58.100,82,1334
727,2019-07-03 10:30:23.400,81,1334
728,2019-07-03 10:30:23.500,82,1334
729,2019-07-03 10:30:23.600,81,1334
730,2019-07-03 10:30:31.400,82,1334
731,2019-07-03 10:31:01.200,81,1334
732,2019-07-03 10:31:02.600,82,1334
733,2019-07-03 10:31:05.500,81,1334
734,2019-07-03 10:31:28.000,82,1334
735,2019-07-03 10:31:29.800,81,1334
736,2019-07-03 10:36:15.100,82,1334
737,2019-07-03 10:36:36.100,81,1334
738,2019-07-03 10:36:37.000,82,1334
739,2019-07-03 10:36:40.100,81,1334
740,2019-07-03 10:36:53.200,82,1334
741,2019-07-03 10:36:54.200,81,1334
742,2019-07-03 10:37:18.900,82,1334
743,2019-07-03 10:37:54.900,81,1334
744,2019-07-03 10:39:07.700,82,1334
751,2019-07-03 10:40:19.500,81,1334
752,2019-07-03 10:40:19.500,82,1334
753,2019-07-03 10:40:19.600,81,1334
754,2019-07-03 10:40:56.400,82,1334
755,2019-07-03 10:41:52.900,81,1334
756,2019-07-03 10:43:05.800,82,1334
759,2019-07-03 10:43:23.600,81,1334
760,2019-07-03 10:44:18.000,82,1334
763,2019-07-03 10:44:19.200,81,1334
764,2019-07-03 10:44:50.300,82,1334
768,2019-07-03 10:45:50.500,81,1334
769,2019-07-03 10:45:50.500,82,1334
770,2019-07-03 10:45:50.600,81,1334
771,2019-07-03 10:45:51.200,82,1334
772,2019-07-03 10:45:53.400,81,1334
773,2019-07-03 10:45:53.500,82,1334
774,2019-07-03 10:45:53.600,81,1334
775,2019-07-03 10:46:52.000,82,1334
776,2019-07-03 10:47:11.300,81,1334
777,2019-07-03 10:47:44.100,82,1334
778,2019-07-03 10:47:45.600,81,1334
779,2019-07-03 10:48:20.600,82,1334
780,2019-07-03 10:48:59.100,81,1334
781,2019-07-03 10:49:01.100,82,1334
782,2019-07-03 10:49:05.600,81,1334
783,2019-07-03 10:50:02.300,82,1334
784,2019-07-03 10:50:26.600,81,1334
785,2019-07-03 10:50:45.400,82,1334
786,2019-07-03 10:50:47.700,81,1334
787,2019-07-03 10:52:29.400,82,1334
792,2019-07-03 10:53:07.900,81,1334
793,2019-07-03 10:53:09.400,82,1334
794,2019-07-03 10:53:11.600,81,1334
795,2019-07-03 10:53:12.000,82,1334
798,2019-07-03 10:53:14.100,81,1334
799,2019-07-03 10:53:24.600,82,1334
800,2019-07-03 10:53:25.700,81,1334
801,2019-07-03 10:54:40.100,82,1334
802,2019-07-03 10:54:41.700,81,1334
803,2019-07-03 10:56:02.000,82,1334
806,2019-07-03 10:56:41.200,81,1334
807,2019-07-03 10:56:41.300,82,1334
808,2019-07-03 10:56:41.400,81,1334
809,2019-07-03 10:57:11.600,82,1334
812,2019-07-03 10:57:12.600,81,1334
813,2019-07-03 10:57:56.100,82,1334
814,2019-07-03 10:58:29.700,81,1334
815,2019-07-03 10:59:38.600,82,1334
816,2019-07-03 10:59:57.800,81,1334
817,2019-07-03 11:00:03.100,82,1334
818,2019-07-03 11:00:04.600,81,1334
819,2019-07-03 11:00:08.900,82,1334
822,2019-07-03 11:00:09.900,81,1334
823,2019-07-03 11:00:43.100,82,1334
826,2019-07-03 11:00:44.300,81,1334
827,2019-07-03 11:01:23.700,82,1334
830,2019-07-03 11:02:12.000,81,1334
831,2019-07-03 11:04:16.300,82,1334
834,2019-07-03 11:04:17.300,81,1334
835,2019-07-03 11:04:31.600,82,1334
838,2019-07-03 11:04:32.400,81,1334
839,2019-07-03 11:04:32.500,82,1334
840,2019-07-03 11:04:32.600,81,1334
841,2019-07-03 11:06:55.300,82,1334
843,2019-07-03 11:07:38.900,81,1334
845,2019-07-03 11:07:40.500,82,1334
846,2019-07-03 11:07:44.300,81,1334
847,2019-07-03 11:07:50.400,82,1334
848,2019-07-03 11:07:51.000,81,1334
849,2019-07-03 11:07:52.300,82,1334
850,2019-07-03 11:07:54.400,81,1334
