,Timestamp,Event Type,Parameter
1639,2019-06-12 08:37:26.000,82,VC 13/34
1642,2019-06-12 08:37:27.900,81,VC 13/34
1643,2019-06-12 08:37:32.500,82,VC 13/34
1646,2019-06-12 08:37:33.700,81,VC 13/34
1647,2019-06-12 08:37:41.700,82,VC 13/34
1648,2019-06-12 08:37:42.900,81,VC 13/34
1649,2019-06-12 08:37:45.200,82,VC 13/34
1650,2019-06-12 08:37:45.900,81,VC 13/34
1651,2019-06-12 08:37:46.000,82,VC 13/34
1652,2019-06-12 08:37:46.300,81,VC 13/34
1653,2019-06-12 08:38:29.100,82,VC 13/34
1656,2019-06-12 08:38:47.600,81,VC 13/34
1657,2019-06-12 08:39:21.300,82,VC 13/34
1658,2019-06-12 08:39:22.500,81,VC 13/34
1659,2019-06-12 08:39:46.400,82,VC 13/34
1668,2019-06-12 08:40:23.500,81,VC 13/34
1669,2019-06-12 08:41:43.300,82,VC 13/34
1670,2019-06-12 08:41:44.400,81,VC 13/34
1671,2019-06-12 08:41:49.100,82,VC 13/34
1672,2019-06-12 08:41:51.200,81,VC 13/34
1673,2019-06-12 08:42:00.600,82,VC 13/34
1676,2019-06-12 08:42:01.600,81,VC 13/34
1677,2019-06-12 08:42:21.900,82,VC 13/34
1678,2019-06-12 08:42:22.900,81,VC 13/34
1679,2019-06-12 08:42:23.500,82,VC 13/34
1680,2019-06-12 08:42:24.600,81,VC 13/34
1681,2019-06-12 08:42:25.300,82,VC 13/34
1684,2019-06-12 08:42:26.200,81,VC 13/34
1685,2019-06-12 08:42:44.000,82,VC 13/34
1686,2019-06-12 08:43:21.500,81,VC 13/34
1687,2019-06-12 08:43:34.400,82,VC 13/34
1689,2019-06-12 08:43:36.700,81,VC 13/34
1690,2019-06-12 08:43:37.900,82,VC 13/34
1691,2019-06-12 08:43:39.200,81,VC 13/34
1692,2019-06-12 08:43:44.000,82,VC 13/34
1695,2019-06-12 08:43:45.200,81,VC 13/34
1696,2019-06-12 08:43:48.200,82,VC 13/34
1697,2019-06-12 08:43:49.200,81,VC 13/34
1698,2019-06-12 08:43:50.600,82,VC 13/34
1699,2019-06-12 08:43:51.800,81,VC 13/34
1700,2019-06-12 08:43:53.100,82,VC 13/34
1701,2019-06-12 08:43:54.200,81,VC 13/34
1702,2019-06-12 08:44:15.200,82,VC 13/34
1705,2019-06-12 08:44:25.300,81,VC 13/34
1706,2019-06-12 08:44:27.200,82,VC 13/34
1707,2019-06-12 08:44:28.700,81,VC 13/34
1708,2019-06-12 08:44:48.200,82,VC 13/34
1711,2019-06-12 08:44:49.200,81,VC 13/34
1712,2019-06-12 08:44:52.200,82,VC 13/34
1715,2019-06-12 08:44:53.200,81,VC 13/34
1716,2019-06-12 08:44:54.300,82,VC 13/34
1719,2019-06-12 08:44:55.300,81,VC 13/34
1720,2019-06-12 08:45:15.200,82,VC 13/34
1721,2019-06-12 08:45:17.400,81,VC 13/34
1722,2019-06-12 08:45:19.300,82,VC 13/34
1725,2019-06-12 08:45:20.600,81,VC 13/34
1726,2019-06-12 08:45:47.800,82,VC 13/34
1731,2019-06-12 08:46:08.200,81,VC 13/34
1732,2019-06-12 08:46:31.100,82,VC 13/34
1735,2019-06-12 08:46:32.200,81,VC 13/34
1736,2019-06-12 08:47:11.900,82,VC 13/34
1741,2019-06-12 08:47:52.200,81,VC 13/34
1742,2019-06-12 08:47:52.800,82,VC 13/34
1743,2019-06-12 08:47:55.400,81,VC 13/34
1744,2019-06-12 08:47:56.200,82,VC 13/34
1745,2019-06-12 08:47:58.200,81,VC 13/34
1746,2019-06-12 08:48:15.400,82,VC 13/34
1747,2019-06-12 08:48:16.400,81,VC 13/34
1748,2019-06-12 08:48:18.600,82,VC 13/34
1749,2019-06-12 08:48:19.600,81,VC 13/34
1750,2019-06-12 08:48:20.600,82,VC 13/34
1753,2019-06-12 08:48:21.700,81,VC 13/34
1754,2019-06-12 08:48:21.800,82,VC 13/34
1755,2019-06-12 08:48:22.800,81,VC 13/34
1756,2019-06-12 08:48:57.900,82,VC 13/34
1759,2019-06-12 08:49:17.000,81,VC 13/34
1760,2019-06-12 08:49:46.200,82,VC 13/34
1765,2019-06-12 08:49:48.200,81,VC 13/34
1766,2019-06-12 08:49:59.200,82,VC 13/34
1767,2019-06-12 08:50:00.200,81,VC 13/34
1768,2019-06-12 08:50:15.700,82,VC 13/34
1775,2019-06-12 08:51:06.000,81,VC 13/34
1776,2019-06-12 08:51:40.200,82,VC 13/34
1777,2019-06-12 08:51:41.200,81,VC 13/34
1778,2019-06-12 08:52:12.500,82,VC 13/34
1779,2019-06-12 08:52:15.600,81,VC 13/34
1780,2019-06-12 08:52:21.500,82,VC 13/34
1781,2019-06-12 08:52:22.800,81,VC 13/34
1782,2019-06-12 08:52:44.400,82,VC 13/34
1785,2019-06-12 08:52:45.400,81,VC 13/34
1786,2019-06-12 08:53:33.000,82,VC 13/34
1787,2019-06-12 08:53:53.000,81,VC 13/34
1788,2019-06-12 08:53:53.100,82,VC 13/34
1789,2019-06-12 08:53:53.200,81,VC 13/34
1790,2019-06-12 08:53:53.400,82,VC 13/34
1791,2019-06-12 08:53:55.400,81,VC 13/34
1792,2019-06-12 08:54:09.900,82,VC 13/34
1793,2019-06-12 08:54:10.900,81,VC 13/34
1794,2019-06-12 08:54:23.500,82,VC 13/34
1797,2019-06-12 08:54:24.500,81,VC 13/34
1798,2019-06-12 08:55:00.000,82,VC 13/34
1801,2019-06-12 08:55:37.500,81,VC 13/34
1802,2019-06-12 08:56:16.800,82,VC 13/34
1805,2019-06-12 08:56:17.900,81,VC 13/34
1806,2019-06-12 08:56:28.200,82,VC 13/34
1809,2019-06-12 08:57:01.000,81,VC 13/34
1810,2019-06-12 08:57:01.100,82,VC 13/34
1811,2019-06-12 08:57:01.200,81,VC 13/34
1812,2019-06-12 08:57:34.400,82,VC 13/34
1813,2019-06-12 08:57:35.400,81,VC 13/34
1814,2019-06-12 08:58:27.200,82,VC 13/34
1818,2019-06-12 08:58:45.400,81,VC 13/34
1819,2019-06-12 08:58:51.800,82,VC 13/34
1820,2019-06-12 08:58:52.500,81,VC 13/34
1821,2019-06-12 08:58:52.600,82,VC 13/34
1822,2019-06-12 08:58:52.900,81,VC 13/34
1823,2019-06-12 08:58:55.200,82,VC 13/34
1826,2019-06-12 08:58:56.200,81,VC 13/34
1827,2019-06-12 08:58:58.000,82,VC 13/34
1830,2019-06-12 08:58:59.000,81,VC 13/34
1831,2019-06-12 08:59:36.200,82,VC 13/34
1832,2019-06-12 08:59:37.100,81,VC 13/34
1833,2019-06-12 08:59:38.200,82,VC 13/34
1836,2019-06-12 08:59:39.100,81,VC 13/34
1837,2019-06-12 08:59:51.500,82,VC 13/34
1842,2019-06-12 09:00:10.600,81,VC 13/34
1843,2019-06-12 09:00:12.300,82,VC 13/34
1844,2019-06-12 09:00:14.200,81,VC 13/34
1845,2019-06-12 09:00:15.600,82,VC 13/34
1846,2019-06-12 09:00:17.100,81,VC 13/34
1847,2019-06-12 09:00:26.200,82,VC 13/34
1848,2019-06-12 09:00:27.000,81,VC 13/34
1849,2019-06-12 09:00:41.200,82,VC 13/34
1850,2019-06-12 09:00:42.500,81,VC 13/34
1851,2019-06-12 09:00:58.200,82,VC 13/34
1852,2019-06-12 09:01:36.800,81,VC 13/34
1853,2019-06-12 09:03:18.000,82,VC 13/34
1854,2019-06-12 09:03:19.800,81,VC 13/34
1855,2019-06-12 09:03:20.900,82,VC 13/34
1856,2019-06-12 09:03:23.000,81,VC 13/34
1857,2019-06-12 09:03:23.100,82,VC 13/34
1858,2019-06-12 09:03:23.200,81,VC 13/34
1859,2019-06-12 09:03:25.000,82,VC 13/34
1860,2019-06-12 09:03:26.300,81,VC 13/34
1861,2019-06-12 09:03:27.600,82,VC 13/34
1864,2019-06-12 09:03:28.800,81,VC 13/34
1865,2019-06-12 09:03:29.100,82,VC 13/34
1868,2019-06-12 09:03:30.200,81,VC 13/34
1869,2019-06-12 09:03:33.500,82,VC 13/34
1872,2019-06-12 09:03:34.700,81,VC 13/34
1873,2019-06-12 09:03:39.500,82,VC 13/34
1874,2019-06-12 09:03:41.000,81,VC 13/34
1875,2019-06-12 09:04:22.200,82,VC 13/34
1876,2019-06-12 09:04:48.500,81,VC 13/34
1877,2019-06-12 09:04:49.500,82,VC 13/34
1878,2019-06-12 09:04:52.600,81,VC 13/34
1879,2019-06-12 09:04:58.000,82,VC 13/34
1880,2019-06-12 09:05:00.000,81,VC 13/34
1881,2019-06-12 09:05:00.100,82,VC 13/34
1882,2019-06-12 09:05:00.200,81,VC 13/34
1883,2019-06-12 09:15:00.700,82,VC 13/34
1885,2019-06-12 09:15:29.400,81,VC 13/34
1886,2019-06-12 09:15:29.600,82,VC 13/34
1889,2019-06-12 09:15:32.200,81,VC 13/34
1890,2019-06-12 09:15:33.300,82,VC 13/34
1891,2019-06-12 09:15:35.600,81,VC 13/34
1892,2019-06-12 09:15:36.900,82,VC 13/34
1894,2019-06-12 09:15:41.100,81,VC 13/34
1895,2019-06-12 09:15:41.800,82,VC 13/34
1896,2019-06-12 09:15:43.600,81,VC 13/34
1897,2019-06-12 09:15:43.800,82,VC 13/34
1898,2019-06-12 09:15:45.600,81,VC 13/34
1899,2019-06-12 09:15:47.800,82,VC 13/34
1900,2019-06-12 09:15:49.900,81,VC 13/34
1901,2019-06-12 09:15:51.400,82,VC 13/34
1902,2019-06-12 09:15:53.200,81,VC 13/34
1903,2019-06-12 09:15:57.600,82,VC 13/34
1904,2019-06-12 09:15:59.200,81,VC 13/34
1905,2019-06-12 09:16:02.200,82,VC 13/34
1908,2019-06-12 09:16:03.200,81,VC 13/34
1909,2019-06-12 09:16:19.800,82,VC 13/34
1910,2019-06-12 09:16:22.000,81,VC 13/34
1911,2019-06-12 09:16:23.200,82,VC 13/34
1914,2019-06-12 09:16:24.500,81,VC 13/34
1915,2019-06-12 09:16:53.300,82,VC 13/34
1918,2019-06-12 09:17:04.200,81,VC 13/34
1919,2019-06-12 09:17:04.400,82,VC 13/34
1920,2019-06-12 09:17:04.900,81,VC 13/34
1921,2019-06-12 09:17:06.100,82,VC 13/34
1922,2019-06-12 09:17:06.200,81,VC 13/34
1923,2019-06-12 09:17:11.500,82,VC 13/34
1924,2019-06-12 09:17:13.400,81,VC 13/34
1925,2019-06-12 09:17:39.500,82,VC 13/34
1926,2019-06-12 09:17:40.700,81,VC 13/34
1927,2019-06-12 09:17:42.000,82,VC 13/34
1930,2019-06-12 09:17:43.200,81,VC 13/34
1931,2019-06-12 09:18:16.600,82,VC 13/34
1932,2019-06-12 09:18:29.400,81,VC 13/34
1933,2019-06-12 09:18:33.200,82,VC 13/34
1936,2019-06-12 09:18:34.800,81,VC 13/34
1937,2019-06-12 09:18:42.200,82,VC 13/34
1938,2019-06-12 09:18:48.000,81,VC 13/34
1939,2019-06-12 09:18:48.100,82,VC 13/34
1940,2019-06-12 09:18:48.200,81,VC 13/34
1941,2019-06-12 09:19:39.700,82,VC 13/34
1944,2019-06-12 09:19:56.700,81,VC 13/34
1945,2019-06-12 09:20:21.800,82,VC 13/34
1946,2019-06-12 09:20:24.200,81,VC 13/34
1947,2019-06-12 09:20:31.000,82,VC 13/34
1948,2019-06-12 09:20:32.200,81,VC 13/34
1949,2019-06-12 09:21:03.800,82,VC 13/34
1954,2019-06-12 09:21:48.400,81,VC 13/34
1955,2019-06-12 09:22:41.200,82,VC 13/34
1962,2019-06-12 09:23:18.300,81,VC 13/34
1963,2019-06-12 09:23:22.600,82,VC 13/34
1964,2019-06-12 09:23:25.700,81,VC 13/34
1965,2019-06-12 09:23:26.000,82,VC 13/34
1966,2019-06-12 09:23:27.900,81,VC 13/34
1967,2019-06-12 09:23:32.600,82,VC 13/34
1970,2019-06-12 09:23:33.800,81,VC 13/34
1971,2019-06-12 09:24:27.900,82,VC 13/34
1974,2019-06-12 09:24:35.300,81,VC 13/34
1975,2019-06-12 09:24:43.300,82,VC 13/34
1978,2019-06-12 09:24:45.200,81,VC 13/34
1979,2019-06-12 09:25:37.200,82,VC 13/34
1981,2019-06-12 09:26:16.700,81,VC 13/34
1983,2019-06-12 09:26:18.400,82,VC 13/34
1990,2019-06-12 09:26:28.300,81,VC 13/34
1991,2019-06-12 09:26:29.000,82,VC 13/34
1992,2019-06-12 09:26:31.400,81,VC 13/34
1993,2019-06-12 09:27:10.700,82,VC 13/34
1994,2019-06-12 09:27:40.000,81,VC 13/34
1995,2019-06-12 09:27:40.100,82,VC 13/34
1996,2019-06-12 09:27:40.200,81,VC 13/34
1997,2019-06-12 09:27:44.600,82,VC 13/34
1998,2019-06-12 09:27:45.600,81,VC 13/34
1999,2019-06-12 09:28:50.200,82,VC 13/34
2002,2019-06-12 09:29:23.800,81,VC 13/34
2003,2019-06-12 09:29:28.800,82,VC 13/34
2004,2019-06-12 09:29:30.400,81,VC 13/34
2005,2019-06-12 09:30:38.000,82,VC 13/34
2006,2019-06-12 09:30:52.100,81,VC 13/34
2007,2019-06-12 09:31:06.200,82,VC 13/34
2012,2019-06-12 09:31:08.700,81,VC 13/34
2013,2019-06-12 09:31:14.200,82,VC 13/34
2016,2019-06-12 09:31:15.200,81,VC 13/34
2017,2019-06-12 09:32:20.200,82,VC 13/34
2018,2019-06-12 09:32:23.900,81,VC 13/34
2019,2019-06-12 09:32:35.800,82,VC 13/34
2020,2019-06-12 09:32:36.900,81,VC 13/34
2021,2019-06-12 09:32:38.300,82,VC 13/34
2024,2019-06-12 09:32:39.200,81,VC 13/34
2025,2019-06-12 09:33:57.800,82,VC 13/34
2028,2019-06-12 09:33:59.200,81,VC 13/34
2029,2019-06-12 09:34:05.100,82,VC 13/34
2030,2019-06-12 09:34:06.200,81,VC 13/34
2031,2019-06-12 09:34:23.000,82,VC 13/34
2032,2019-06-12 09:34:24.200,81,VC 13/34
2033,2019-06-12 09:34:25.500,82,VC 13/34
2036,2019-06-12 09:34:26.500,81,VC 13/34
2037,2019-06-12 09:34:37.500,82,VC 13/34
2040,2019-06-12 09:34:38.600,81,VC 13/34
2041,2019-06-12 09:34:43.700,82,VC 13/34
2044,2019-06-12 09:34:44.900,81,VC 13/34
2045,2019-06-12 09:35:17.100,82,VC 13/34
2046,2019-06-12 09:35:24.200,81,VC 13/34
2047,2019-06-12 09:35:31.600,82,VC 13/34
2050,2019-06-12 09:35:32.900,81,VC 13/34
2051,2019-06-12 09:36:12.400,82,VC 13/34
2062,2019-06-12 09:37:10.600,81,VC 13/34
2063,2019-06-12 09:37:17.800,82,VC 13/34
2064,2019-06-12 09:37:19.200,81,VC 13/34
2065,2019-06-12 09:37:24.800,82,VC 13/34
2066,2019-06-12 09:37:26.200,81,VC 13/34
2067,2019-06-12 09:37:37.500,82,VC 13/34
2070,2019-06-12 09:37:38.900,81,VC 13/34
2071,2019-06-12 09:38:08.000,82,VC 13/34
2072,2019-06-12 09:38:31.200,81,VC 13/34
2073,2019-06-12 09:39:20.400,82,VC 13/34
2076,2019-06-12 09:39:55.900,81,VC 13/34
2077,2019-06-12 09:39:57.900,82,VC 13/34
2078,2019-06-12 09:39:59.200,81,VC 13/34
2080,2019-06-12 09:40:00.300,82,VC 13/34
2081,2019-06-12 09:40:02.600,81,VC 13/34
2082,2019-06-12 09:40:18.900,82,VC 13/34
2083,2019-06-12 09:40:21.100,81,VC 13/34
2084,2019-06-12 09:40:21.700,82,VC 13/34
2085,2019-06-12 09:40:23.300,81,VC 13/34
2086,2019-06-12 09:40:23.600,82,VC 13/34
2087,2019-06-12 09:40:25.400,81,VC 13/34
2088,2019-06-12 09:40:29.300,82,VC 13/34
2089,2019-06-12 09:40:30.800,81,VC 13/34
2090,2019-06-12 09:41:23.400,82,VC 13/34
2091,2019-06-12 09:41:32.200,81,VC 13/34
2092,2019-06-12 09:41:34.600,82,VC 13/34
2093,2019-06-12 09:41:36.300,81,VC 13/34
2094,2019-06-12 09:42:30.300,82,VC 13/34
2095,2019-06-12 09:43:06.200,81,VC 13/34
2096,2019-06-12 09:43:08.300,82,VC 13/34
2097,2019-06-12 09:43:10.800,81,VC 13/34
2098,2019-06-12 09:44:06.400,82,VC 13/34
2103,2019-06-12 09:44:43.900,81,VC 13/34
2104,2019-06-12 09:44:45.900,82,VC 13/34
2105,2019-06-12 09:44:48.200,81,VC 13/34
2106,2019-06-12 09:44:48.600,82,VC 13/34
2109,2019-06-12 09:44:50.200,81,VC 13/34
2110,2019-06-12 09:44:51.000,82,VC 13/34
2111,2019-06-12 09:44:52.200,81,VC 13/34
2112,2019-06-12 09:45:07.600,82,VC 13/34
2115,2019-06-12 09:45:09.200,81,VC 13/34
2116,2019-06-12 09:45:09.400,82,VC 13/34
2119,2019-06-12 09:45:12.400,81,VC 13/34
2120,2019-06-12 09:45:58.300,82,VC 13/34
2121,2019-06-12 09:46:11.100,81,VC 13/34
2122,2019-06-12 09:46:18.300,82,VC 13/34
2125,2019-06-12 09:46:20.000,81,VC 13/34
2126,2019-06-12 09:46:20.100,82,VC 13/34
2127,2019-06-12 09:46:20.200,81,VC 13/34
2128,2019-06-12 09:47:34.800,82,VC 13/34
2133,2019-06-12 09:47:54.200,81,VC 13/34
2134,2019-06-12 09:48:14.500,82,VC 13/34
2135,2019-06-12 09:48:16.400,81,VC 13/34
2136,2019-06-12 09:48:17.800,82,VC 13/34
2137,2019-06-12 09:48:19.000,81,VC 13/34
2138,2019-06-12 09:48:19.100,82,VC 13/34
2139,2019-06-12 09:48:19.200,81,VC 13/34
2140,2019-06-12 09:48:24.200,82,VC 13/34
2141,2019-06-12 09:48:27.400,81,VC 13/34
2142,2019-06-12 09:50:18.600,82,VC 13/34
2147,2019-06-12 09:50:47.800,81,VC 13/34
2148,2019-06-12 09:51:13.500,82,VC 13/34
2149,2019-06-12 09:51:15.000,81,VC 13/34
2150,2019-06-12 09:51:38.800,82,VC 13/34
2151,2019-06-12 09:52:20.300,81,VC 13/34
2152,2019-06-12 09:52:41.600,82,VC 13/34
2153,2019-06-12 09:52:43.100,81,VC 13/34
2154,2019-06-12 09:52:47.000,82,VC 13/34
2155,2019-06-12 09:52:47.100,81,VC 13/34
2156,2019-06-12 09:52:47.200,82,VC 13/34
2157,2019-06-12 09:52:47.300,81,VC 13/34
2158,2019-06-12 09:52:47.400,82,VC 13/34
2161,2019-06-12 09:52:47.800,81,VC 13/34
2162,2019-06-12 09:52:57.400,82,VC 13/34
2165,2019-06-12 09:52:58.800,81,VC 13/34
2166,2019-06-12 09:53:30.700,82,VC 13/34
2167,2019-06-12 09:53:31.400,81,VC 13/34
2168,2019-06-12 09:53:31.700,82,VC 13/34
2169,2019-06-12 09:53:32.800,81,VC 13/34
2170,2019-06-12 09:53:33.400,82,VC 13/34
2171,2019-06-12 09:53:45.000,81,VC 13/34
2172,2019-06-12 09:53:45.100,82,VC 13/34
2175,2019-06-12 09:53:46.500,81,VC 13/34
2176,2019-06-12 09:54:05.500,82,VC 13/34
2177,2019-06-12 09:54:06.100,81,VC 13/34
2178,2019-06-12 09:54:06.200,82,VC 13/34
2179,2019-06-12 09:54:06.500,81,VC 13/34
2180,2019-06-12 09:54:21.200,82,VC 13/34
2183,2019-06-12 09:54:22.600,81,VC 13/34
2184,2019-06-12 09:55:04.200,82,VC 13/34
2187,2019-06-12 09:55:16.200,81,VC 13/34
2188,2019-06-12 09:56:11.000,82,VC 13/34
2203,2019-06-12 09:57:09.500,81,VC 13/34
2204,2019-06-12 09:57:10.800,82,VC 13/34
2207,2019-06-12 09:57:14.400,81,VC 13/34
2208,2019-06-12 09:57:18.500,82,VC 13/34
2209,2019-06-12 09:57:19.600,81,VC 13/34
2210,2019-06-12 09:57:27.700,82,VC 13/34
2213,2019-06-12 09:57:28.700,81,VC 13/34
2214,2019-06-12 09:58:27.000,82,VC 13/34
2215,2019-06-12 09:58:28.400,81,VC 13/34
2216,2019-06-12 09:58:29.500,82,VC 13/34
2217,2019-06-12 09:58:30.900,81,VC 13/34
2218,2019-06-12 09:58:44.400,82,VC 13/34
2219,2019-06-12 09:58:45.700,81,VC 13/34
2220,2019-06-12 09:58:46.700,82,VC 13/34
2221,2019-06-12 09:58:48.600,81,VC 13/34
2222,2019-06-12 09:58:56.200,82,VC 13/34
2225,2019-06-12 09:58:57.700,81,VC 13/34
2226,2019-06-12 09:59:06.200,82,VC 13/34
2227,2019-06-12 09:59:07.200,81,VC 13/34
2228,2019-06-12 09:59:48.500,82,VC 13/34
2229,2019-06-12 09:59:50.300,81,VC 13/34
2230,2019-06-12 10:00:28.600,82,VC 13/34
2233,2019-06-12 10:00:30.900,81,VC 13/34
2234,2019-06-12 10:00:43.900,82,VC 13/34
2235,2019-06-12 10:00:46.200,81,VC 13/34
2236,2019-06-12 10:00:46.300,82,VC 13/34
2239,2019-06-12 10:00:47.700,81,VC 13/34
2240,2019-06-12 10:00:49.400,82,VC 13/34
2241,2019-06-12 10:00:50.500,81,VC 13/34
2242,2019-06-12 10:01:26.200,82,VC 13/34
2243,2019-06-12 10:01:46.600,81,VC 13/34
2244,2019-06-12 10:03:12.700,82,VC 13/34
2245,2019-06-12 10:03:36.200,81,VC 13/34
2246,2019-06-12 10:03:38.400,82,VC 13/34
2249,2019-06-12 10:03:40.200,81,VC 13/34
2250,2019-06-12 10:04:12.200,82,VC 13/34
2257,2019-06-12 10:04:47.000,81,VC 13/34
2258,2019-06-12 10:04:53.200,82,VC 13/34
2259,2019-06-12 10:04:54.300,81,VC 13/34
2260,2019-06-12 10:05:04.000,82,VC 13/34
2261,2019-06-12 10:05:05.200,81,VC 13/34
2262,2019-06-12 10:05:12.200,82,VC 13/34
2265,2019-06-12 10:05:13.200,81,VC 13/34
2266,2019-06-12 10:05:13.600,82,VC 13/34
2267,2019-06-12 10:05:14.800,81,VC 13/34
2268,2019-06-12 10:05:46.800,82,VC 13/34
2269,2019-06-12 10:05:48.000,81,VC 13/34
2270,2019-06-12 10:05:48.100,82,VC 13/34
2271,2019-06-12 10:05:48.200,81,VC 13/34
2272,2019-06-12 10:07:33.600,82,VC 13/34
2273,2019-06-12 10:07:34.600,81,VC 13/34
2274,2019-06-12 10:08:36.700,82,VC 13/34
2275,2019-06-12 10:08:52.700,81,VC 13/34
2276,2019-06-12 10:08:55.400,82,VC 13/34
2277,2019-06-12 10:08:57.500,81,VC 13/34
2278,2019-06-12 10:10:10.600,82,VC 13/34
2283,2019-06-12 10:10:41.300,81,VC 13/34
2284,2019-06-12 10:10:42.200,82,VC 13/34
2287,2019-06-12 10:10:44.200,81,VC 13/34
2288,2019-06-12 10:11:01.000,82,VC 13/34
2289,2019-06-12 10:11:02.200,81,VC 13/34
2290,2019-06-12 10:11:13.900,82,VC 13/34
2293,2019-06-12 10:11:14.900,81,VC 13/34
2294,2019-06-12 10:11:17.300,82,VC 13/34
2295,2019-06-12 10:11:18.000,81,VC 13/34
2296,2019-06-12 10:11:18.100,82,VC 13/34
2297,2019-06-12 10:11:18.200,81,VC 13/34
2298,2019-06-12 10:12:23.400,82,VC 13/34
2301,2019-06-12 10:12:24.500,81,VC 13/34
2302,2019-06-12 10:12:55.400,82,VC 13/34
2303,2019-06-12 10:12:56.400,81,VC 13/34
2304,2019-06-12 10:12:57.000,82,VC 13/34
2307,2019-06-12 10:12:58.000,81,VC 13/34
2308,2019-06-12 10:13:03.400,82,VC 13/34
2311,2019-06-12 10:13:04.500,81,VC 13/34
2312,2019-06-12 10:13:30.200,82,VC 13/34
2313,2019-06-12 10:14:08.800,81,VC 13/34
2314,2019-06-12 10:14:31.400,82,VC 13/34
2317,2019-06-12 10:14:32.500,81,VC 13/34
2318,2019-06-12 10:14:36.600,82,VC 13/34
2319,2019-06-12 10:14:37.700,81,VC 13/34
2320,2019-06-12 10:14:47.600,82,VC 13/34
2321,2019-06-12 10:14:48.600,81,VC 13/34
2322,2019-06-12 10:16:01.700,82,VC 13/34
2323,2019-06-12 10:16:03.300,81,VC 13/34
2324,2019-06-12 10:16:48.700,82,VC 13/34
2327,2019-06-12 10:16:49.900,81,VC 13/34
2328,2019-06-12 10:16:51.000,82,VC 13/34
2329,2019-06-12 10:16:52.200,81,VC 13/34
2330,2019-06-12 10:16:57.000,82,VC 13/34
2335,2019-06-12 10:17:57.800,81,VC 13/34
2336,2019-06-12 10:19:03.800,82,VC 13/34
2337,2019-06-12 10:19:34.400,81,VC 13/34
2338,2019-06-12 10:19:39.600,82,VC 13/34
2339,2019-06-12 10:19:40.800,81,VC 13/34
2340,2019-06-12 10:21:23.800,82,VC 13/34
2343,2019-06-12 10:21:25.200,81,VC 13/34
2344,2019-06-12 10:22:35.400,82,VC 13/34
2345,2019-06-12 10:23:43.000,81,VC 13/34
2346,2019-06-12 10:23:43.100,82,VC 13/34
2347,2019-06-12 10:23:43.200,81,VC 13/34
2348,2019-06-12 10:24:15.500,82,VC 13/34
2351,2019-06-12 10:24:16.700,81,VC 13/34
2352,2019-06-12 10:24:36.200,82,VC 13/34
2355,2019-06-12 10:24:37.200,81,VC 13/34
2356,2019-06-12 10:24:48.900,82,VC 13/34
2357,2019-06-12 10:24:50.200,81,VC 13/34
2358,2019-06-12 10:24:54.200,82,VC 13/34
2359,2019-06-12 10:24:55.400,81,VC 13/34
2360,2019-06-12 10:24:59.600,82,VC 13/34
2369,2019-06-12 10:25:28.500,81,VC 13/34
2370,2019-06-12 10:25:28.800,82,VC 13/34
2373,2019-06-12 10:25:30.200,81,VC 13/34
2374,2019-06-12 10:25:31.500,82,VC 13/34
2375,2019-06-12 10:25:33.200,81,VC 13/34
2376,2019-06-12 10:25:35.400,82,VC 13/34
2377,2019-06-12 10:25:37.000,81,VC 13/34
2378,2019-06-12 10:25:38.300,82,VC 13/34
2379,2019-06-12 10:25:39.900,81,VC 13/34
2380,2019-06-12 10:25:40.300,82,VC 13/34
2383,2019-06-12 10:25:41.800,81,VC 13/34
2384,2019-06-12 10:25:42.400,82,VC 13/34
2385,2019-06-12 10:25:43.800,81,VC 13/34
2386,2019-06-12 10:25:45.500,82,VC 13/34
2387,2019-06-12 10:25:46.800,81,VC 13/34
2388,2019-06-12 10:25:56.300,82,VC 13/34
2389,2019-06-12 10:25:57.300,81,VC 13/34
2390,2019-06-12 10:26:08.000,82,VC 13/34
2399,2019-06-12 10:27:16.600,81,VC 13/34
2400,2019-06-12 10:27:17.400,82,VC 13/34
2403,2019-06-12 10:27:20.700,81,VC 13/34
2404,2019-06-12 10:27:21.200,82,VC 13/34
2405,2019-06-12 10:27:22.800,81,VC 13/34
2406,2019-06-12 10:27:24.600,82,VC 13/34
2409,2019-06-12 10:27:26.200,81,VC 13/34
2410,2019-06-12 10:27:27.200,82,VC 13/34
2411,2019-06-12 10:27:29.000,81,VC 13/34
2412,2019-06-12 10:27:29.100,82,VC 13/34
2413,2019-06-12 10:27:29.200,81,VC 13/34
2414,2019-06-12 10:28:21.900,82,VC 13/34
2417,2019-06-12 10:29:10.000,81,VC 13/34
2418,2019-06-12 10:29:10.500,82,VC 13/34
2419,2019-06-12 10:29:13.200,81,VC 13/34
2420,2019-06-12 10:29:55.300,82,VC 13/34
2421,2019-06-12 10:30:32.200,81,VC 13/34
2422,2019-06-12 10:32:09.800,82,VC 13/34
2427,2019-06-12 10:32:40.500,81,VC 13/34
2428,2019-06-12 10:33:22.200,82,VC 13/34
2429,2019-06-12 10:33:23.400,81,VC 13/34
2430,2019-06-12 10:33:25.500,82,VC 13/34
2433,2019-06-12 10:33:26.500,81,VC 13/34
2434,2019-06-12 10:33:35.500,82,VC 13/34
2435,2019-06-12 10:33:51.200,81,VC 13/34
2437,2019-06-12 10:34:07.800,82,VC 13/34
2439,2019-06-12 10:34:10.900,81,VC 13/34
2440,2019-06-12 10:34:18.400,82,VC 13/34
