,Timestamp,Event Type,Parameter
706,2019-07-03 06:20:16.600,82,VC 14/35
707,2019-07-03 06:20:17.600,81,VC 14/35
708,2019-07-03 06:20:26.000,82,VC 14/35
711,2019-07-03 06:20:26.800,81,VC 14/35
712,2019-07-03 06:20:33.800,82,VC 14/35
713,2019-07-03 06:20:34.500,81,VC 14/35
714,2019-07-03 06:20:34.600,82,VC 14/35
715,2019-07-03 06:20:34.700,81,VC 14/35
716,2019-07-03 06:21:11.300,82,VC 14/35
717,2019-07-03 06:21:12.200,81,VC 14/35
718,2019-07-03 06:21:35.300,82,VC 14/35
719,2019-07-03 06:22:02.300,81,VC 14/35
720,2019-07-03 06:22:06.200,82,VC 14/35
721,2019-07-03 06:22:07.600,81,VC 14/35
722,2019-07-03 06:22:08.000,82,VC 14/35
723,2019-07-03 06:22:09.300,81,VC 14/35
724,2019-07-03 06:22:11.100,82,VC 14/35
727,2019-07-03 06:22:12.300,81,VC 14/35
728,2019-07-03 06:22:12.700,82,VC 14/35
729,2019-07-03 06:22:13.900,81,VC 14/35
730,2019-07-03 06:22:31.200,82,VC 14/35
731,2019-07-03 06:22:32.200,81,VC 14/35
732,2019-07-03 06:22:32.400,82,VC 14/35
733,2019-07-03 06:22:33.100,81,VC 14/35
734,2019-07-03 06:22:33.200,82,VC 14/35
735,2019-07-03 06:22:33.300,81,VC 14/35
736,2019-07-03 06:26:13.400,82,VC 14/35
739,2019-07-03 06:26:38.400,81,VC 14/35
740,2019-07-03 06:26:38.500,82,VC 14/35
741,2019-07-03 06:26:38.600,81,VC 14/35
742,2019-07-03 06:26:40.000,82,VC 14/35
743,2019-07-03 06:26:42.700,81,VC 14/35
745,2019-07-03 06:26:43.100,82,VC 14/35
747,2019-07-03 06:26:44.400,81,VC 14/35
748,2019-07-03 06:26:44.500,82,VC 14/35
749,2019-07-03 06:26:44.600,81,VC 14/35
750,2019-07-03 06:26:45.900,82,VC 14/35
751,2019-07-03 06:26:47.900,81,VC 14/35
752,2019-07-03 06:27:16.600,82,VC 14/35
755,2019-07-03 06:27:17.400,81,VC 14/35
756,2019-07-03 06:27:17.500,82,VC 14/35
757,2019-07-03 06:27:17.600,81,VC 14/35
758,2019-07-03 06:27:29.900,82,VC 14/35
761,2019-07-03 06:27:30.800,81,VC 14/35
762,2019-07-03 06:28:06.400,82,VC 14/35
763,2019-07-03 06:28:07.800,81,VC 14/35
764,2019-07-03 06:28:10.300,82,VC 14/35
765,2019-07-03 06:28:11.400,81,VC 14/35
766,2019-07-03 06:28:11.500,82,VC 14/35
767,2019-07-03 06:28:11.600,81,VC 14/35
768,2019-07-03 06:28:16.100,82,VC 14/35
771,2019-07-03 06:28:17.000,81,VC 14/35
772,2019-07-03 06:28:39.900,82,VC 14/35
773,2019-07-03 06:28:41.000,81,VC 14/35
774,2019-07-03 06:29:30.000,82,VC 14/35
775,2019-07-03 06:29:43.000,81,VC 14/35
776,2019-07-03 06:29:57.200,82,VC 14/35
777,2019-07-03 06:29:58.100,81,VC 14/35
778,2019-07-03 06:29:58.600,82,VC 14/35
779,2019-07-03 06:29:59.400,81,VC 14/35
780,2019-07-03 06:29:59.500,82,VC 14/35
781,2019-07-03 06:29:59.600,81,VC 14/35
782,2019-07-03 06:30:00.900,82,VC 14/35
783,2019-07-03 06:30:01.900,81,VC 14/35
784,2019-07-03 06:30:44.100,82,VC 14/35
787,2019-07-03 06:30:45.400,81,VC 14/35
788,2019-07-03 06:30:45.500,82,VC 14/35
789,2019-07-03 06:30:45.600,81,VC 14/35
790,2019-07-03 06:30:46.200,82,VC 14/35
791,2019-07-03 06:30:47.000,81,VC 14/35
792,2019-07-03 06:31:15.100,82,VC 14/35
793,2019-07-03 06:31:16.100,81,VC 14/35
794,2019-07-03 06:31:17.400,82,VC 14/35
797,2019-07-03 06:31:18.600,81,VC 14/35
798,2019-07-03 06:31:20.300,82,VC 14/35
799,2019-07-03 06:31:21.300,81,VC 14/35
800,2019-07-03 06:31:35.400,82,VC 14/35
801,2019-07-03 06:31:36.400,81,VC 14/35
802,2019-07-03 06:32:02.800,82,VC 14/35
803,2019-07-03 06:32:03.800,81,VC 14/35
804,2019-07-03 06:32:26.000,82,VC 14/35
809,2019-07-03 06:32:52.800,81,VC 14/35
810,2019-07-03 06:33:40.000,82,VC 14/35
811,2019-07-03 06:33:40.600,81,VC 14/35
812,2019-07-03 06:33:40.700,82,VC 14/35
813,2019-07-03 06:33:40.800,81,VC 14/35
