,Timestamp,Event Type,Parameter
99,2019-07-03 01:59:00.100,81,1435
100,2019-07-03 01:59:40.600,82,1435
103,2019-07-03 01:59:41.400,81,1435
104,2019-07-03 01:59:41.500,82,1435
105,2019-07-03 01:59:41.600,81,1435
106,2019-07-03 02:08:20.800,82,1435
107,2019-07-03 02:08:21.900,81,1435
108,2019-07-03 02:23:13.800,82,1435
113,2019-07-03 02:23:15.400,81,1435
114,2019-07-03 02:23:15.500,82,1435
115,2019-07-03 02:23:15.600,81,1435
116,2019-07-03 02:24:35.000,82,1435
117,2019-07-03 02:24:35.900,81,1435
118,2019-07-03 02:26:08.900,82,1435
119,2019-07-03 02:26:09.500,81,1435
120,2019-07-03 02:27:12.100,82,1435
123,2019-07-03 02:27:13.000,81,1435
124,2019-07-03 02:30:42.800,82,1435
125,2019-07-03 02:30:44.300,81,1435
126,2019-07-03 02:33:55.300,82,1435
127,2019-07-03 02:33:56.300,81,1435
128,2019-07-03 02:47:31.300,82,1435
129,2019-07-03 02:47:32.300,81,1435
130,2019-07-03 02:58:05.800,82,1435
131,2019-07-03 02:58:06.400,81,1435
132,2019-07-03 02:58:06.500,82,1435
133,2019-07-03 02:58:06.600,81,1435
134,2019-07-03 03:00:21.400,82,1435
139,2019-07-03 03:00:23.000,81,1435
140,2019-07-03 03:11:51.400,82,1435
145,2019-07-03 03:11:52.900,81,1435
146,2019-07-03 03:17:54.600,82,1435
149,2019-07-03 03:17:55.700,81,1435
150,2019-07-03 03:19:39.000,82,1435
153,2019-07-03 03:19:40.000,81,1435
154,2019-07-03 03:28:15.400,82,1435
157,2019-07-03 03:28:16.300,81,1435
158,2019-07-03 03:37:22.800,82,1435
159,2019-07-03 03:37:23.800,81,1435
160,2019-07-03 03:39:11.200,82,1435
161,2019-07-03 03:39:12.100,81,1435
162,2019-07-03 03:42:16.900,82,1435
165,2019-07-03 03:42:17.900,81,1435
166,2019-07-03 03:42:53.900,82,1435
167,2019-07-03 03:42:54.900,81,1435
168,2019-07-03 03:50:43.600,82,1435
169,2019-07-03 03:50:44.300,81,1435
170,2019-07-03 03:51:57.400,82,1435
173,2019-07-03 03:51:58.600,81,1435
174,2019-07-03 03:53:28.800,82,1435
177,2019-07-03 03:53:29.600,81,1435
178,2019-07-03 03:57:00.600,82,1435
179,2019-07-03 03:57:01.600,81,1435
180,2019-07-03 04:01:02.200,82,1435
181,2019-07-03 04:01:03.100,81,1435
182,2019-07-03 04:01:11.100,82,1435
183,2019-07-03 04:01:11.800,81,1435
184,2019-07-03 04:02:59.400,82,1435
185,2019-07-03 04:03:00.600,81,1435
186,2019-07-03 04:10:39.400,82,1435
189,2019-07-03 04:10:40.400,81,1435
190,2019-07-03 04:10:40.500,82,1435
191,2019-07-03 04:10:40.600,81,1435
192,2019-07-03 04:11:26.000,82,1435
193,2019-07-03 04:11:26.800,81,1435
194,2019-07-03 04:13:17.000,82,1435
197,2019-07-03 04:13:17.800,81,1435
198,2019-07-03 04:16:40.200,82,1435
199,2019-07-03 04:16:41.100,81,1435
200,2019-07-03 04:21:55.800,82,1435
201,2019-07-03 04:22:18.100,81,1435
202,2019-07-03 04:27:14.700,82,1435
203,2019-07-03 04:27:15.900,81,1435
204,2019-07-03 04:28:21.800,82,1435
205,2019-07-03 04:28:22.400,81,1435
206,2019-07-03 04:28:22.500,82,1435
207,2019-07-03 04:28:22.600,81,1435
208,2019-07-03 04:34:20.900,82,1435
209,2019-07-03 04:34:21.500,81,1435
210,2019-07-03 04:34:21.600,82,1435
211,2019-07-03 04:34:21.700,81,1435
212,2019-07-03 04:35:42.900,82,1435
213,2019-07-03 04:35:44.200,81,1435
214,2019-07-03 04:35:44.300,82,1435
215,2019-07-03 04:35:44.400,81,1435
216,2019-07-03 04:36:40.700,82,1435
221,2019-07-03 04:36:43.300,81,1435
222,2019-07-03 04:37:14.700,82,1435
223,2019-07-03 04:37:15.700,81,1435
224,2019-07-03 04:37:44.800,82,1435
227,2019-07-03 04:37:45.700,81,1435
228,2019-07-03 04:39:31.700,82,1435
229,2019-07-03 04:39:36.400,81,1435
230,2019-07-03 04:39:36.500,82,1435
231,2019-07-03 04:39:36.600,81,1435
232,2019-07-03 04:39:41.400,82,1435
235,2019-07-03 04:39:42.800,81,1435
236,2019-07-03 04:42:31.700,82,1435
237,2019-07-03 04:42:37.100,81,1435
238,2019-07-03 04:44:41.200,82,1435
241,2019-07-03 04:44:42.100,81,1435
242,2019-07-03 04:45:32.700,82,1435
245,2019-07-03 04:45:33.800,81,1435
246,2019-07-03 04:50:30.600,82,1435
247,2019-07-03 04:50:32.600,81,1435
248,2019-07-03 04:51:12.300,82,1435
253,2019-07-03 04:51:18.600,81,1435
254,2019-07-03 04:52:04.800,82,1435
255,2019-07-03 04:52:10.200,81,1435
256,2019-07-03 04:53:05.000,82,1435
257,2019-07-03 04:53:17.600,81,1435
258,2019-07-03 04:53:27.900,82,1435
261,2019-07-03 04:53:29.200,81,1435
262,2019-07-03 04:53:49.300,82,1435
263,2019-07-03 04:53:50.300,81,1435
264,2019-07-03 04:54:14.700,82,1435
267,2019-07-03 04:54:15.500,81,1435
268,2019-07-03 04:55:26.800,82,1435
269,2019-07-03 04:55:27.900,81,1435
270,2019-07-03 04:56:45.500,82,1435
273,2019-07-03 04:56:46.600,81,1435
274,2019-07-03 04:57:56.700,82,1435
277,2019-07-03 04:57:57.700,81,1435
278,2019-07-03 05:01:10.200,82,1435
281,2019-07-03 05:01:11.300,81,1435
282,2019-07-03 05:03:41.100,82,1435
283,2019-07-03 05:03:42.000,81,1435
284,2019-07-03 05:05:58.200,82,1435
285,2019-07-03 05:05:59.400,81,1435
286,2019-07-03 05:05:59.500,82,1435
287,2019-07-03 05:05:59.600,81,1435
288,2019-07-03 05:06:52.600,82,1435
293,2019-07-03 05:06:54.300,81,1435
294,2019-07-03 05:07:00.700,82,1435
297,2019-07-03 05:07:01.600,81,1435
298,2019-07-03 05:07:02.100,82,1435
301,2019-07-03 05:07:03.000,81,1435
302,2019-07-03 05:07:40.000,82,1435
305,2019-07-03 05:07:53.200,81,1435
306,2019-07-03 05:08:36.600,82,1435
309,2019-07-03 05:08:37.400,81,1435
310,2019-07-03 05:08:48.600,82,1435
311,2019-07-03 05:08:49.600,81,1435
312,2019-07-03 05:08:54.700,82,1435
313,2019-07-03 05:08:55.700,81,1435
314,2019-07-03 05:11:48.800,82,1435
315,2019-07-03 05:11:49.500,81,1435
316,2019-07-03 05:11:49.600,82,1435
317,2019-07-03 05:11:49.700,81,1435
318,2019-07-03 05:11:51.800,82,1435
321,2019-07-03 05:11:52.600,81,1435
322,2019-07-03 05:12:46.700,82,1435
323,2019-07-03 05:12:47.600,81,1435
324,2019-07-03 05:16:01.600,82,1435
327,2019-07-03 05:16:02.600,81,1435
328,2019-07-03 05:18:00.700,82,1435
329,2019-07-03 05:18:12.600,81,1435
330,2019-07-03 05:19:19.800,82,1435
333,2019-07-03 05:19:20.600,81,1435
334,2019-07-03 05:21:38.100,82,1435
339,2019-07-03 05:21:39.400,81,1435
340,2019-07-03 05:21:39.500,82,1435
341,2019-07-03 05:21:39.600,81,1435
342,2019-07-03 05:24:15.800,82,1435
345,2019-07-03 05:24:19.600,81,1435
346,2019-07-03 05:26:35.000,82,1435
347,2019-07-03 05:26:36.600,81,1435
348,2019-07-03 05:26:41.100,82,1435
351,2019-07-03 05:26:42.100,81,1435
352,2019-07-03 05:27:34.200,82,1435
355,2019-07-03 05:27:35.000,81,1435
356,2019-07-03 05:27:54.800,82,1435
359,2019-07-03 05:27:55.800,81,1435
360,2019-07-03 05:28:02.100,82,1435
362,2019-07-03 05:28:03.200,81,1435
365,2019-07-03 05:28:03.800,81,1435
366,2019-07-03 05:28:05.400,82,1435
369,2019-07-03 05:28:06.400,81,1435
370,2019-07-03 05:28:06.500,82,1435
371,2019-07-03 05:28:06.600,81,1435
372,2019-07-03 05:28:59.100,82,1435
373,2019-07-03 05:29:00.300,81,1435
374,2019-07-03 05:30:10.700,82,1435
377,2019-07-03 05:30:11.900,81,1435
378,2019-07-03 05:30:14.800,82,1435
381,2019-07-03 05:30:15.800,81,1435
382,2019-07-03 05:31:22.300,82,1435
383,2019-07-03 05:31:23.300,81,1435
384,2019-07-03 05:32:21.400,82,1435
387,2019-07-03 05:32:22.600,81,1435
388,2019-07-03 05:32:51.400,82,1435
389,2019-07-03 05:32:52.400,81,1435
390,2019-07-03 05:32:52.500,82,1435
391,2019-07-03 05:32:52.600,81,1435
392,2019-07-03 05:32:54.800,82,1435
395,2019-07-03 05:32:55.700,81,1435
396,2019-07-03 05:35:19.000,82,1435
405,2019-07-03 05:35:57.200,81,1435
406,2019-07-03 05:36:14.400,82,1435
407,2019-07-03 05:36:15.300,81,1435
408,2019-07-03 05:36:17.200,82,1435
411,2019-07-03 05:36:18.100,81,1435
412,2019-07-03 05:36:26.800,82,1435
415,2019-07-03 05:36:27.800,81,1435
416,2019-07-03 05:36:34.700,82,1435
419,2019-07-03 05:36:35.500,81,1435
420,2019-07-03 05:36:38.300,82,1435
423,2019-07-03 05:36:39.200,81,1435
424,2019-07-03 05:37:01.300,82,1435
427,2019-07-03 05:37:02.400,81,1435
428,2019-07-03 05:37:02.500,82,1435
429,2019-07-03 05:37:02.600,81,1435
430,2019-07-03 05:37:29.700,82,1435
435,2019-07-03 05:37:52.400,81,1435
436,2019-07-03 05:37:54.100,82,1435
437,2019-07-03 05:37:55.600,81,1435
438,2019-07-03 05:38:26.800,82,1435
439,2019-07-03 05:38:28.200,81,1435
440,2019-07-03 05:38:34.900,82,1435
441,2019-07-03 05:38:35.900,81,1435
442,2019-07-03 05:39:58.100,82,1435
443,2019-07-03 05:39:59.000,81,1435
444,2019-07-03 05:40:00.700,82,1435
447,2019-07-03 05:40:01.500,81,1435
448,2019-07-03 05:41:45.800,82,1435
451,2019-07-03 05:41:46.800,81,1435
452,2019-07-03 05:43:22.000,82,1435
453,2019-07-03 05:43:23.100,81,1435
454,2019-07-03 05:43:38.600,82,1435
457,2019-07-03 05:43:39.400,81,1435
458,2019-07-03 05:43:39.500,82,1435
459,2019-07-03 05:43:39.600,81,1435
460,2019-07-03 05:43:50.600,82,1435
463,2019-07-03 05:43:51.400,81,1435
464,2019-07-03 05:44:53.700,82,1435
465,2019-07-03 05:44:54.600,81,1435
466,2019-07-03 05:45:25.500,82,1435
467,2019-07-03 05:45:26.700,81,1435
468,2019-07-03 05:45:43.200,82,1435
469,2019-07-03 05:45:44.000,81,1435
470,2019-07-03 05:46:19.000,82,1435
471,2019-07-03 05:46:20.000,81,1435
472,2019-07-03 05:46:25.600,82,1435
473,2019-07-03 05:46:26.700,81,1435
474,2019-07-03 05:47:39.600,82,1435
477,2019-07-03 05:47:55.600,81,1435
478,2019-07-03 05:48:55.300,82,1435
481,2019-07-03 05:49:09.500,81,1435
482,2019-07-03 05:49:52.300,82,1435
485,2019-07-03 05:49:53.400,81,1435
486,2019-07-03 05:49:53.500,82,1435
487,2019-07-03 05:49:53.600,81,1435
488,2019-07-03 05:49:54.300,82,1435
491,2019-07-03 05:49:55.400,81,1435
492,2019-07-03 05:49:55.500,82,1435
493,2019-07-03 05:49:55.600,81,1435
494,2019-07-03 05:50:05.700,82,1435
495,2019-07-03 05:50:18.600,81,1435
496,2019-07-03 05:50:42.600,82,1435
497,2019-07-03 05:50:43.700,81,1435
498,2019-07-03 05:51:02.300,82,1435
499,2019-07-03 05:51:03.200,81,1435
500,2019-07-03 05:51:14.600,82,1435
505,2019-07-03 05:51:16.100,81,1435
506,2019-07-03 05:52:14.200,82,1435
507,2019-07-03 05:52:15.300,81,1435
508,2019-07-03 05:52:15.700,82,1435
511,2019-07-03 05:52:16.800,81,1435
512,2019-07-03 05:53:12.900,82,1435
515,2019-07-03 05:53:13.800,81,1435
516,2019-07-03 05:53:20.600,82,1435
517,2019-07-03 05:53:21.100,81,1435
518,2019-07-03 05:53:21.200,82,1435
519,2019-07-03 05:53:21.300,81,1435
520,2019-07-03 05:53:28.900,82,1435
521,2019-07-03 05:53:29.700,81,1435
522,2019-07-03 05:53:53.400,82,1435
525,2019-07-03 05:53:54.300,81,1435
526,2019-07-03 05:54:13.900,82,1435
529,2019-07-03 05:54:26.600,81,1435
530,2019-07-03 05:54:39.200,82,1435
531,2019-07-03 05:54:54.700,81,1435
532,2019-07-03 05:55:00.700,82,1435
535,2019-07-03 05:55:01.800,81,1435
536,2019-07-03 05:55:26.100,82,1435
537,2019-07-03 05:55:27.000,81,1435
538,2019-07-03 05:57:08.800,82,1435
539,2019-07-03 05:57:09.900,81,1435
540,2019-07-03 05:57:15.400,82,1435
541,2019-07-03 05:57:24.000,81,1435
542,2019-07-03 05:58:31.800,82,1435
545,2019-07-03 05:58:32.700,81,1435
546,2019-07-03 05:58:32.900,82,1435
547,2019-07-03 05:58:33.900,81,1435
548,2019-07-03 05:58:34.900,82,1435
549,2019-07-03 05:58:35.900,81,1435
550,2019-07-03 05:59:20.300,82,1435
551,2019-07-03 05:59:31.900,81,1435
552,2019-07-03 05:59:32.900,82,1435
555,2019-07-03 05:59:34.600,81,1435
556,2019-07-03 05:59:34.700,82,1435
559,2019-07-03 05:59:36.300,81,1435
560,2019-07-03 06:00:30.700,82,1435
561,2019-07-03 06:00:31.200,81,1435
562,2019-07-03 06:01:16.600,82,1435
563,2019-07-03 06:01:17.300,81,1435
564,2019-07-03 06:01:20.400,82,1435
567,2019-07-03 06:01:21.600,81,1435
568,2019-07-03 06:02:59.400,82,1435
571,2019-07-03 06:03:00.600,81,1435
572,2019-07-03 06:03:10.200,82,1435
575,2019-07-03 06:03:11.100,81,1435
576,2019-07-03 06:03:37.200,82,1435
579,2019-07-03 06:03:39.600,81,1435
580,2019-07-03 06:03:40.800,82,1435
581,2019-07-03 06:03:43.000,81,1435
582,2019-07-03 06:04:00.300,82,1435
585,2019-07-03 06:04:01.200,81,1435
586,2019-07-03 06:04:41.300,82,1435
589,2019-07-03 06:05:12.800,81,1435
590,2019-07-03 06:05:12.800,82,1435
591,2019-07-03 06:05:16.100,81,1435
592,2019-07-03 06:05:18.900,82,1435
593,2019-07-03 06:05:20.400,81,1435
594,2019-07-03 06:05:20.500,82,1435
595,2019-07-03 06:05:20.600,81,1435
596,2019-07-03 06:05:47.500,82,1435
599,2019-07-03 06:05:48.600,81,1435
600,2019-07-03 06:06:11.500,82,1435
603,2019-07-03 06:06:12.400,81,1435
604,2019-07-03 06:06:12.500,82,1435
605,2019-07-03 06:06:12.600,81,1435
606,2019-07-03 06:06:24.200,82,1435
607,2019-07-03 06:06:30.600,81,1435
608,2019-07-03 06:06:33.200,82,1435
611,2019-07-03 06:06:48.300,81,1435
612,2019-07-03 06:07:25.300,82,1435
613,2019-07-03 06:07:26.000,81,1435
614,2019-07-03 06:07:56.600,82,1435
617,2019-07-03 06:08:29.300,81,1435
618,2019-07-03 06:08:51.500,82,1435
621,2019-07-03 06:08:52.600,81,1435
622,2019-07-03 06:09:27.200,82,1435
625,2019-07-03 06:09:52.600,81,1435
626,2019-07-03 06:10:55.700,82,1435
631,2019-07-03 06:11:23.600,81,1435
632,2019-07-03 06:11:23.600,82,1435
633,2019-07-03 06:11:26.000,81,1435
634,2019-07-03 06:11:26.400,82,1435
637,2019-07-03 06:11:28.600,81,1435
638,2019-07-03 06:11:31.100,82,1435
645,2019-07-03 06:11:34.000,81,1435
646,2019-07-03 06:11:54.900,82,1435
647,2019-07-03 06:11:55.900,81,1435
648,2019-07-03 06:12:02.600,82,1435
649,2019-07-03 06:12:03.600,81,1435
650,2019-07-03 06:13:13.600,82,1435
651,2019-07-03 06:13:14.400,81,1435
652,2019-07-03 06:13:14.500,82,1435
653,2019-07-03 06:13:14.600,81,1435
654,2019-07-03 06:13:46.700,82,1435
657,2019-07-03 06:13:47.600,81,1435
658,2019-07-03 06:14:03.200,82,1435
659,2019-07-03 06:14:04.300,81,1435
660,2019-07-03 06:14:44.100,82,1435
661,2019-07-03 06:14:45.200,81,1435
662,2019-07-03 06:15:16.200,82,1435
665,2019-07-03 06:15:17.100,81,1435
666,2019-07-03 06:17:44.700,82,1435
669,2019-07-03 06:17:45.600,81,1435
670,2019-07-03 06:17:45.800,82,1435
671,2019-07-03 06:17:46.700,81,1435
672,2019-07-03 06:18:24.200,82,1435
677,2019-07-03 06:18:25.900,81,1435
678,2019-07-03 06:18:31.800,82,1435
681,2019-07-03 06:18:32.800,81,1435
682,2019-07-03 06:18:33.200,82,1435
685,2019-07-03 06:18:34.300,81,1435
686,2019-07-03 06:18:54.900,82,1435
689,2019-07-03 06:18:58.400,81,1435
690,2019-07-03 06:18:58.500,82,1435
691,2019-07-03 06:18:58.600,81,1435
692,2019-07-03 06:19:04.400,82,1435
693,2019-07-03 06:19:05.400,81,1435
694,2019-07-03 06:19:05.500,82,1435
695,2019-07-03 06:19:05.600,81,1435
696,2019-07-03 06:19:08.600,82,1435
697,2019-07-03 06:19:09.400,81,1435
698,2019-07-03 06:19:09.500,82,1435
699,2019-07-03 06:19:09.600,81,1435
700,2019-07-03 06:19:18.900,82,1435
703,2019-07-03 06:19:19.800,81,1435
704,2019-07-03 06:20:08.800,82,1435
705,2019-07-03 06:20:09.700,81,1435
706,2019-07-03 06:20:16.600,82,1435
707,2019-07-03 06:20:17.600,81,1435
708,2019-07-03 06:20:26.000,82,1435
711,2019-07-03 06:20:26.800,81,1435
712,2019-07-03 06:20:33.800,82,1435
713,2019-07-03 06:20:34.500,81,1435
714,2019-07-03 06:20:34.600,82,1435
715,2019-07-03 06:20:34.700,81,1435
716,2019-07-03 06:21:11.300,82,1435
717,2019-07-03 06:21:12.200,81,1435
718,2019-07-03 06:21:35.300,82,1435
719,2019-07-03 06:22:02.300,81,1435
720,2019-07-03 06:22:06.200,82,1435
721,2019-07-03 06:22:07.600,81,1435
722,2019-07-03 06:22:08.000,82,1435
723,2019-07-03 06:22:09.300,81,1435
724,2019-07-03 06:22:11.100,82,1435
727,2019-07-03 06:22:12.300,81,1435
728,2019-07-03 06:22:12.700,82,1435
729,2019-07-03 06:22:13.900,81,1435
730,2019-07-03 06:22:31.200,82,1435
731,2019-07-03 06:22:32.200,81,1435
732,2019-07-03 06:22:32.400,82,1435
733,2019-07-03 06:22:33.100,81,1435
734,2019-07-03 06:22:33.200,82,1435
735,2019-07-03 06:22:33.300,81,1435
736,2019-07-03 06:26:13.400,82,1435
739,2019-07-03 06:26:38.400,81,1435
740,2019-07-03 06:26:38.500,82,1435
741,2019-07-03 06:26:38.600,81,1435
742,2019-07-03 06:26:40.000,82,1435
743,2019-07-03 06:26:42.700,81,1435
745,2019-07-03 06:26:43.100,82,1435
747,2019-07-03 06:26:44.400,81,1435
748,2019-07-03 06:26:44.500,82,1435
749,2019-07-03 06:26:44.600,81,1435
750,2019-07-03 06:26:45.900,82,1435
751,2019-07-03 06:26:47.900,81,1435
752,2019-07-03 06:27:16.600,82,1435
755,2019-07-03 06:27:17.400,81,1435
756,2019-07-03 06:27:17.500,82,1435
757,2019-07-03 06:27:17.600,81,1435
758,2019-07-03 06:27:29.900,82,1435
761,2019-07-03 06:27:30.800,81,1435
762,2019-07-03 06:28:06.400,82,1435
763,2019-07-03 06:28:07.800,81,1435
764,2019-07-03 06:28:10.300,82,1435
765,2019-07-03 06:28:11.400,81,1435
766,2019-07-03 06:28:11.500,82,1435
767,2019-07-03 06:28:11.600,81,1435
768,2019-07-03 06:28:16.100,82,1435
771,2019-07-03 06:28:17.000,81,1435
772,2019-07-03 06:28:39.900,82,1435
773,2019-07-03 06:28:41.000,81,1435
774,2019-07-03 06:29:30.000,82,1435
775,2019-07-03 06:29:43.000,81,1435
776,2019-07-03 06:29:57.200,82,1435
777,2019-07-03 06:29:58.100,81,1435
778,2019-07-03 06:29:58.600,82,1435
779,2019-07-03 06:29:59.400,81,1435
780,2019-07-03 06:29:59.500,82,1435
781,2019-07-03 06:29:59.600,81,1435
782,2019-07-03 06:30:00.900,82,1435
783,2019-07-03 06:30:01.900,81,1435
784,2019-07-03 06:30:44.100,82,1435
787,2019-07-03 06:30:45.400,81,1435
788,2019-07-03 06:30:45.500,82,1435
789,2019-07-03 06:30:45.600,81,1435
790,2019-07-03 06:30:46.200,82,1435
791,2019-07-03 06:30:47.000,81,1435
792,2019-07-03 06:31:15.100,82,1435
793,2019-07-03 06:31:16.100,81,1435
794,2019-07-03 06:31:17.400,82,1435
797,2019-07-03 06:31:18.600,81,1435
798,2019-07-03 06:31:20.300,82,1435
799,2019-07-03 06:31:21.300,81,1435
800,2019-07-03 06:31:35.400,82,1435
801,2019-07-03 06:31:36.400,81,1435
802,2019-07-03 06:32:02.800,82,1435
803,2019-07-03 06:32:03.800,81,1435
804,2019-07-03 06:32:26.000,82,1435
807,2019-07-03 06:32:49.900,81,1435
808,2019-07-03 06:32:49.900,82,1435
809,2019-07-03 06:32:52.800,81,1435
810,2019-07-03 06:33:40.000,82,1435
811,2019-07-03 06:33:40.600,81,1435
812,2019-07-03 06:33:40.700,82,1435
813,2019-07-03 06:33:40.800,81,1435
814,2019-07-03 06:33:41.600,82,1435
817,2019-07-03 06:33:42.400,81,1435
818,2019-07-03 06:33:42.500,82,1435
819,2019-07-03 06:33:42.600,81,1435
820,2019-07-03 06:33:43.600,82,1435
823,2019-07-03 06:33:44.400,81,1435
824,2019-07-03 06:33:44.500,82,1435
825,2019-07-03 06:33:44.600,81,1435
826,2019-07-03 06:34:17.700,82,1435
829,2019-07-03 06:34:18.800,81,1435
830,2019-07-03 06:34:32.600,82,1435
833,2019-07-03 06:34:33.600,81,1435
834,2019-07-03 06:34:58.700,82,1435
835,2019-07-03 06:34:59.500,81,1435
836,2019-07-03 06:35:48.100,82,1435
839,2019-07-03 06:35:49.000,81,1435
840,2019-07-03 06:36:22.600,82,1435
841,2019-07-03 06:36:23.400,81,1435
842,2019-07-03 06:36:23.500,82,1435
843,2019-07-03 06:36:23.600,81,1435
844,2019-07-03 06:38:19.400,82,1435
845,2019-07-03 06:38:20.300,81,1435
846,2019-07-03 06:38:22.600,82,1435
851,2019-07-03 06:38:48.100,81,1435
852,2019-07-03 06:38:49.400,82,1435
853,2019-07-03 06:38:51.200,81,1435
854,2019-07-03 06:38:52.600,82,1435
855,2019-07-03 06:38:54.100,81,1435
856,2019-07-03 06:38:56.300,82,1435
859,2019-07-03 06:38:57.800,81,1435
860,2019-07-03 06:38:57.900,82,1435
861,2019-07-03 06:38:59.600,81,1435
862,2019-07-03 06:38:59.800,82,1435
865,2019-07-03 06:39:01.200,81,1435
866,2019-07-03 06:39:13.400,82,1435
867,2019-07-03 06:39:14.400,81,1435
868,2019-07-03 06:39:14.500,82,1435
869,2019-07-03 06:39:14.600,81,1435
870,2019-07-03 06:39:15.700,82,1435
873,2019-07-03 06:39:16.700,81,1435
874,2019-07-03 06:39:18.600,82,1435
877,2019-07-03 06:39:19.600,81,1435
878,2019-07-03 06:39:46.600,82,1435
881,2019-07-03 06:39:47.500,81,1435
882,2019-07-03 06:39:48.100,82,1435
885,2019-07-03 06:39:49.000,81,1435
886,2019-07-03 06:40:30.000,82,1435
889,2019-07-03 06:40:30.900,81,1435
890,2019-07-03 06:40:43.100,82,1435
893,2019-07-03 06:40:44.000,81,1435
894,2019-07-03 06:40:45.000,82,1435
897,2019-07-03 06:40:46.000,81,1435
898,2019-07-03 06:40:46.600,82,1435
901,2019-07-03 06:40:47.600,81,1435
902,2019-07-03 06:41:06.400,82,1435
905,2019-07-03 06:41:07.600,81,1435
906,2019-07-03 06:41:10.000,82,1435
909,2019-07-03 06:41:10.900,81,1435
910,2019-07-03 06:42:16.600,82,1435
913,2019-07-03 06:42:17.400,81,1435
914,2019-07-03 06:43:02.200,82,1435
917,2019-07-03 06:43:03.000,81,1435
918,2019-07-03 06:43:40.000,82,1435
919,2019-07-03 06:43:41.200,81,1435
920,2019-07-03 06:44:00.000,82,1435
921,2019-07-03 06:44:01.100,81,1435
922,2019-07-03 06:44:09.300,82,1435
925,2019-07-03 06:44:10.400,81,1435
926,2019-07-03 06:44:10.500,82,1435
927,2019-07-03 06:44:10.600,81,1435
928,2019-07-03 06:44:34.000,82,1435
937,2019-07-03 06:45:24.000,81,1435
938,2019-07-03 06:45:24.000,82,1435
939,2019-07-03 06:45:26.100,81,1435
940,2019-07-03 06:45:37.100,82,1435
941,2019-07-03 06:45:38.200,81,1435
942,2019-07-03 06:45:39.100,82,1435
943,2019-07-03 06:45:40.100,81,1435
944,2019-07-03 06:45:42.000,82,1435
947,2019-07-03 06:45:43.100,81,1435
948,2019-07-03 06:45:44.900,82,1435
951,2019-07-03 06:45:45.800,81,1435
952,2019-07-03 06:46:16.800,82,1435
953,2019-07-03 06:46:17.900,81,1435
954,2019-07-03 06:46:25.200,82,1435
957,2019-07-03 06:46:26.200,81,1435
958,2019-07-03 06:46:30.300,82,1435
961,2019-07-03 06:46:31.200,81,1435
962,2019-07-03 06:46:34.300,82,1435
