,Timestamp,Event Type,Parameter
102,2019-07-03 05:48:56.600,82,VC 13/34
103,2019-07-03 05:49:06.700,81,VC 13/34
104,2019-07-03 05:53:29.000,82,VC 13/34
105,2019-07-03 05:53:29.800,81,VC 13/34
106,2019-07-03 05:53:30.300,82,VC 13/34
107,2019-07-03 05:53:31.100,81,VC 13/34
108,2019-07-03 05:54:14.600,82,VC 13/34
111,2019-07-03 05:54:28.700,81,VC 13/34
112,2019-07-03 05:54:57.100,82,VC 13/34
113,2019-07-03 05:54:59.600,81,VC 13/34
114,2019-07-03 05:55:31.300,82,VC 13/34
115,2019-07-03 05:55:32.300,81,VC 13/34
116,2019-07-03 05:59:16.000,82,VC 13/34
117,2019-07-03 05:59:31.900,81,VC 13/34
118,2019-07-03 05:59:37.300,82,VC 13/34
121,2019-07-03 05:59:38.600,81,VC 13/34
122,2019-07-03 05:59:42.300,82,VC 13/34
125,2019-07-03 05:59:43.400,81,VC 13/34
126,2019-07-03 06:00:11.800,82,VC 13/34
127,2019-07-03 06:00:33.000,81,VC 13/34
128,2019-07-03 06:02:58.800,82,VC 13/34
129,2019-07-03 06:02:59.800,81,VC 13/34
130,2019-07-03 06:03:01.200,82,VC 13/34
131,2019-07-03 06:03:02.200,81,VC 13/34
132,2019-07-03 06:09:45.100,82,VC 13/34
133,2019-07-03 06:09:48.400,81,VC 13/34
134,2019-07-03 06:09:48.500,82,VC 13/34
135,2019-07-03 06:09:48.600,81,VC 13/34
136,2019-07-03 06:10:56.200,82,VC 13/34
137,2019-07-03 06:11:24.800,81,VC 13/34
138,2019-07-03 06:16:23.800,82,VC 13/34
139,2019-07-03 06:16:25.000,81,VC 13/34
140,2019-07-03 06:18:25.600,82,VC 13/34
141,2019-07-03 06:18:26.600,81,VC 13/34
142,2019-07-03 06:19:23.700,82,VC 13/34
145,2019-07-03 06:19:24.600,81,VC 13/34
146,2019-07-03 06:21:06.200,82,VC 13/34
149,2019-07-03 06:21:07.300,81,VC 13/34
150,2019-07-03 06:21:47.900,82,VC 13/34
155,2019-07-03 06:22:05.400,81,VC 13/34
156,2019-07-03 06:22:05.500,82,VC 13/34
157,2019-07-03 06:22:05.600,81,VC 13/34
158,2019-07-03 06:26:15.900,82,VC 13/34
161,2019-07-03 06:26:41.400,81,VC 13/34
162,2019-07-03 06:27:51.700,82,VC 13/34
163,2019-07-03 06:28:09.300,81,VC 13/34
164,2019-07-03 06:33:31.200,82,VC 13/34
165,2019-07-03 06:33:33.200,81,VC 13/34
166,2019-07-03 06:33:45.300,82,VC 13/34
169,2019-07-03 06:33:46.200,81,VC 13/34
170,2019-07-03 06:36:16.600,82,VC 13/34
173,2019-07-03 06:36:17.600,81,VC 13/34
174,2019-07-03 06:38:05.900,82,VC 13/34
177,2019-07-03 06:38:06.900,81,VC 13/34
178,2019-07-03 06:38:09.800,82,VC 13/34
179,2019-07-03 06:38:10.800,81,VC 13/34
180,2019-07-03 06:38:13.000,82,VC 13/34
181,2019-07-03 06:38:14.000,81,VC 13/34
182,2019-07-03 06:38:14.600,82,VC 13/34
185,2019-07-03 06:38:15.500,81,VC 13/34
186,2019-07-03 06:42:34.600,82,VC 13/34
189,2019-07-03 06:42:35.400,81,VC 13/34
190,2019-07-03 06:42:42.000,82,VC 13/34
191,2019-07-03 06:42:43.000,81,VC 13/34
192,2019-07-03 06:44:02.600,82,VC 13/34
193,2019-07-03 06:44:03.600,81,VC 13/34
194,2019-07-03 06:44:34.600,82,VC 13/34
201,2019-07-03 06:45:17.700,81,VC 13/34
202,2019-07-03 06:45:21.300,82,VC 13/34
203,2019-07-03 06:45:22.800,81,VC 13/34
204,2019-07-03 06:50:01.600,82,VC 13/34
205,2019-07-03 06:50:02.700,81,VC 13/34
206,2019-07-03 06:50:33.300,82,VC 13/34
207,2019-07-03 06:50:34.300,81,VC 13/34
208,2019-07-03 06:52:41.300,82,VC 13/34
209,2019-07-03 06:52:44.400,81,VC 13/34
210,2019-07-03 06:52:44.500,82,VC 13/34
211,2019-07-03 06:52:44.600,81,VC 13/34
212,2019-07-03 06:55:23.700,82,VC 13/34
215,2019-07-03 06:55:24.600,81,VC 13/34
216,2019-07-03 06:58:29.700,82,VC 13/34
217,2019-07-03 06:58:33.600,81,VC 13/34
218,2019-07-03 07:00:34.700,82,VC 13/34
219,2019-07-03 07:00:35.800,81,VC 13/34
220,2019-07-03 07:02:08.100,82,VC 13/34
221,2019-07-03 07:02:09.000,81,VC 13/34
222,2019-07-03 07:04:08.700,82,VC 13/34
223,2019-07-03 07:04:09.800,81,VC 13/34
224,2019-07-03 07:07:57.400,82,VC 13/34
225,2019-07-03 07:08:05.300,81,VC 13/34
226,2019-07-03 07:08:33.700,82,VC 13/34
227,2019-07-03 07:08:34.600,81,VC 13/34
228,2019-07-03 07:09:27.500,82,VC 13/34
229,2019-07-03 07:09:38.500,81,VC 13/34
230,2019-07-03 07:11:13.800,82,VC 13/34
231,2019-07-03 07:11:14.800,81,VC 13/34
232,2019-07-03 07:12:10.200,82,VC 13/34
233,2019-07-03 07:12:51.600,81,VC 13/34
234,2019-07-03 07:15:55.700,82,VC 13/34
237,2019-07-03 07:15:56.600,81,VC 13/34
238,2019-07-03 07:16:26.100,82,VC 13/34
239,2019-07-03 07:16:28.000,81,VC 13/34
240,2019-07-03 07:17:04.800,82,VC 13/34
241,2019-07-03 07:17:26.800,81,VC 13/34
242,2019-07-03 07:19:22.900,82,VC 13/34
243,2019-07-03 07:19:24.100,81,VC 13/34
244,2019-07-03 07:19:52.000,82,VC 13/34
245,2019-07-03 07:20:19.200,81,VC 13/34
246,2019-07-03 07:21:51.700,82,VC 13/34
247,2019-07-03 07:21:54.600,81,VC 13/34
248,2019-07-03 07:27:39.700,82,VC 13/34
249,2019-07-03 07:27:58.900,81,VC 13/34
250,2019-07-03 07:28:50.300,82,VC 13/34
251,2019-07-03 07:28:52.300,81,VC 13/34
252,2019-07-03 07:29:28.500,82,VC 13/34
253,2019-07-03 07:29:34.700,81,VC 13/34
254,2019-07-03 07:29:38.800,82,VC 13/34
255,2019-07-03 07:29:40.000,81,VC 13/34
256,2019-07-03 07:32:58.400,82,VC 13/34
257,2019-07-03 07:32:59.700,81,VC 13/34
258,2019-07-03 07:33:54.200,82,VC 13/34
259,2019-07-03 07:34:08.800,81,VC 13/34
260,2019-07-03 07:34:28.700,82,VC 13/34
263,2019-07-03 07:34:30.600,81,VC 13/34
264,2019-07-03 07:34:46.800,82,VC 13/34
265,2019-07-03 07:34:47.800,81,VC 13/34
266,2019-07-03 07:35:37.600,82,VC 13/34
267,2019-07-03 07:35:39.300,81,VC 13/34
268,2019-07-03 07:35:55.900,82,VC 13/34
269,2019-07-03 07:35:57.400,81,VC 13/34
270,2019-07-03 07:35:57.500,82,VC 13/34
271,2019-07-03 07:35:57.600,81,VC 13/34
272,2019-07-03 07:36:46.200,82,VC 13/34
273,2019-07-03 07:36:47.400,81,VC 13/34
274,2019-07-03 07:40:17.100,82,VC 13/34
277,2019-07-03 07:40:18.600,81,VC 13/34
278,2019-07-03 07:40:20.900,82,VC 13/34
279,2019-07-03 07:40:22.600,81,VC 13/34
280,2019-07-03 07:41:07.900,82,VC 13/34
283,2019-07-03 07:41:09.200,81,VC 13/34
284,2019-07-03 07:41:48.200,82,VC 13/34
285,2019-07-03 07:41:58.600,81,VC 13/34
286,2019-07-03 07:43:08.300,82,VC 13/34
287,2019-07-03 07:43:25.600,81,VC 13/34
288,2019-07-03 07:47:14.600,82,VC 13/34
289,2019-07-03 07:47:15.000,81,VC 13/34
290,2019-07-03 07:47:59.500,82,VC 13/34
291,2019-07-03 07:48:04.100,81,VC 13/34
292,2019-07-03 07:49:50.300,82,VC 13/34
293,2019-07-03 07:49:51.600,81,VC 13/34
294,2019-07-03 07:50:27.500,82,VC 13/34
297,2019-07-03 07:51:12.300,81,VC 13/34
298,2019-07-03 07:54:29.900,82,VC 13/34
301,2019-07-03 07:54:30.900,81,VC 13/34
302,2019-07-03 07:54:32.600,82,VC 13/34
303,2019-07-03 07:54:34.200,81,VC 13/34
304,2019-07-03 07:54:50.400,82,VC 13/34
305,2019-07-03 07:54:51.900,81,VC 13/34
306,2019-07-03 07:55:26.800,82,VC 13/34
309,2019-07-03 07:55:49.800,81,VC 13/34
310,2019-07-03 07:56:48.800,82,VC 13/34
311,2019-07-03 07:57:24.100,81,VC 13/34
312,2019-07-03 07:58:20.000,82,VC 13/34
317,2019-07-03 07:58:56.800,81,VC 13/34
318,2019-07-03 08:02:21.800,82,VC 13/34
319,2019-07-03 08:02:22.800,81,VC 13/34
320,2019-07-03 08:03:24.000,82,VC 13/34
323,2019-07-03 08:03:25.300,81,VC 13/34
324,2019-07-03 08:03:28.400,82,VC 13/34
325,2019-07-03 08:03:29.500,81,VC 13/34
326,2019-07-03 08:04:28.600,82,VC 13/34
327,2019-07-03 08:04:28.800,81,VC 13/34
328,2019-07-03 08:05:39.000,82,VC 13/34
329,2019-07-03 08:05:40.100,81,VC 13/34
330,2019-07-03 08:07:06.600,82,VC 13/34
331,2019-07-03 08:07:06.800,81,VC 13/34
332,2019-07-03 08:09:16.200,82,VC 13/34
335,2019-07-03 08:09:23.600,81,VC 13/34
336,2019-07-03 08:10:10.900,82,VC 13/34
337,2019-07-03 08:10:11.200,81,VC 13/34
338,2019-07-03 08:10:39.300,82,VC 13/34
339,2019-07-03 08:11:05.400,81,VC 13/34
340,2019-07-03 08:12:50.000,82,VC 13/34
343,2019-07-03 08:12:50.900,81,VC 13/34
344,2019-07-03 08:12:55.600,82,VC 13/34
347,2019-07-03 08:12:56.600,81,VC 13/34
348,2019-07-03 08:16:46.300,82,VC 13/34
351,2019-07-03 08:17:10.700,81,VC 13/34
352,2019-07-03 08:17:36.500,82,VC 13/34
355,2019-07-03 08:17:37.500,81,VC 13/34
356,2019-07-03 08:19:35.400,82,VC 13/34
359,2019-07-03 08:20:17.000,81,VC 13/34
360,2019-07-03 08:21:33.100,82,VC 13/34
363,2019-07-03 08:21:38.400,81,VC 13/34
364,2019-07-03 08:21:38.500,82,VC 13/34
365,2019-07-03 08:21:38.600,81,VC 13/34
366,2019-07-03 08:21:39.000,82,VC 13/34
367,2019-07-03 08:21:39.900,81,VC 13/34
368,2019-07-03 08:21:40.500,82,VC 13/34
369,2019-07-03 08:21:41.100,81,VC 13/34
370,2019-07-03 08:21:41.700,82,VC 13/34
371,2019-07-03 08:21:42.700,81,VC 13/34
372,2019-07-03 08:21:43.400,82,VC 13/34
373,2019-07-03 08:21:44.500,81,VC 13/34
374,2019-07-03 08:21:44.900,82,VC 13/34
375,2019-07-03 08:21:45.600,81,VC 13/34
376,2019-07-03 08:21:46.500,82,VC 13/34
377,2019-07-03 08:21:47.000,81,VC 13/34
378,2019-07-03 08:21:47.800,82,VC 13/34
379,2019-07-03 08:21:48.400,81,VC 13/34
380,2019-07-03 08:24:28.600,82,VC 13/34
381,2019-07-03 08:24:57.700,81,VC 13/34
382,2019-07-03 08:25:52.200,82,VC 13/34
383,2019-07-03 08:26:16.800,81,VC 13/34
384,2019-07-03 08:27:03.900,82,VC 13/34
387,2019-07-03 08:27:05.000,81,VC 13/34
388,2019-07-03 08:29:31.300,82,VC 13/34
391,2019-07-03 08:29:32.600,81,VC 13/34
392,2019-07-03 08:30:45.400,82,VC 13/34
395,2019-07-03 08:31:01.600,81,VC 13/34
396,2019-07-03 08:32:00.100,82,VC 13/34
399,2019-07-03 08:32:01.200,81,VC 13/34
400,2019-07-03 08:32:08.700,82,VC 13/34
403,2019-07-03 08:32:13.400,81,VC 13/34
404,2019-07-03 08:32:19.600,82,VC 13/34
405,2019-07-03 08:32:27.300,81,VC 13/34
406,2019-07-03 08:36:39.400,82,VC 13/34
407,2019-07-03 08:36:57.800,81,VC 13/34
408,2019-07-03 08:38:08.600,82,VC 13/34
411,2019-07-03 08:38:18.800,81,VC 13/34
412,2019-07-03 08:38:51.100,82,VC 13/34
413,2019-07-03 08:38:52.200,81,VC 13/34
414,2019-07-03 08:39:02.000,82,VC 13/34
415,2019-07-03 08:39:03.100,81,VC 13/34
416,2019-07-03 08:40:39.400,82,VC 13/34
417,2019-07-03 08:40:40.600,81,VC 13/34
418,2019-07-03 08:42:12.200,82,VC 13/34
419,2019-07-03 08:42:13.600,81,VC 13/34
420,2019-07-03 08:42:24.000,82,VC 13/34
421,2019-07-03 08:42:25.100,81,VC 13/34
422,2019-07-03 08:43:59.900,82,VC 13/34
425,2019-07-03 08:44:00.900,81,VC 13/34
426,2019-07-03 08:44:36.800,82,VC 13/34
427,2019-07-03 08:44:42.100,81,VC 13/34
428,2019-07-03 08:45:15.600,82,VC 13/34
429,2019-07-03 08:45:16.700,81,VC 13/34
430,2019-07-03 08:46:04.600,82,VC 13/34
431,2019-07-03 08:46:22.900,81,VC 13/34
432,2019-07-03 08:46:45.300,82,VC 13/34
433,2019-07-03 08:46:46.400,81,VC 13/34
434,2019-07-03 08:46:46.500,82,VC 13/34
435,2019-07-03 08:46:46.600,81,VC 13/34
436,2019-07-03 08:47:18.900,82,VC 13/34
437,2019-07-03 08:47:52.100,81,VC 13/34
438,2019-07-03 08:48:32.300,82,VC 13/34
439,2019-07-03 08:48:33.500,81,VC 13/34
440,2019-07-03 08:48:58.900,82,VC 13/34
443,2019-07-03 08:49:29.400,81,VC 13/34
444,2019-07-03 08:50:28.000,82,VC 13/34
447,2019-07-03 08:51:03.800,81,VC 13/34
448,2019-07-03 08:51:41.100,82,VC 13/34
449,2019-07-03 08:51:41.900,81,VC 13/34
450,2019-07-03 08:51:45.500,82,VC 13/34
451,2019-07-03 08:52:31.700,81,VC 13/34
452,2019-07-03 08:53:18.900,82,VC 13/34
453,2019-07-03 08:53:59.900,81,VC 13/34
454,2019-07-03 08:54:08.300,82,VC 13/34
455,2019-07-03 08:54:09.400,81,VC 13/34
456,2019-07-03 08:55:18.400,82,VC 13/34
457,2019-07-03 08:55:26.100,81,VC 13/34
458,2019-07-03 08:57:53.800,82,VC 13/34
459,2019-07-03 08:57:54.800,81,VC 13/34
460,2019-07-03 08:58:02.200,82,VC 13/34
463,2019-07-03 08:58:03.300,81,VC 13/34
464,2019-07-03 08:59:03.000,82,VC 13/34
465,2019-07-03 08:59:05.100,81,VC 13/34
466,2019-07-03 08:59:26.200,82,VC 13/34
467,2019-07-03 09:00:02.900,81,VC 13/34
468,2019-07-03 09:16:41.800,82,VC 13/34
469,2019-07-03 09:17:02.800,81,VC 13/34
470,2019-07-03 09:18:19.900,82,VC 13/34
477,2019-07-03 09:18:35.700,81,VC 13/34
478,2019-07-03 09:18:44.200,82,VC 13/34
479,2019-07-03 09:18:45.400,81,VC 13/34
480,2019-07-03 09:18:46.100,82,VC 13/34
483,2019-07-03 09:18:47.300,81,VC 13/34
484,2019-07-03 09:19:36.900,82,VC 13/34
489,2019-07-03 09:20:15.100,81,VC 13/34
490,2019-07-03 09:21:13.100,82,VC 13/34
493,2019-07-03 09:21:39.300,81,VC 13/34
494,2019-07-03 09:21:44.400,82,VC 13/34
495,2019-07-03 09:21:44.800,81,VC 13/34
496,2019-07-03 09:22:24.100,82,VC 13/34
497,2019-07-03 09:23:11.400,81,VC 13/34
498,2019-07-03 09:23:11.500,82,VC 13/34
499,2019-07-03 09:23:11.600,81,VC 13/34
500,2019-07-03 09:25:08.900,82,VC 13/34
501,2019-07-03 09:25:10.100,81,VC 13/34
502,2019-07-03 09:25:42.100,82,VC 13/34
503,2019-07-03 09:26:14.600,81,VC 13/34
504,2019-07-03 09:27:56.000,82,VC 13/34
507,2019-07-03 09:27:57.000,81,VC 13/34
508,2019-07-03 09:29:36.500,82,VC 13/34
509,2019-07-03 09:29:37.600,81,VC 13/34
510,2019-07-03 09:29:47.400,82,VC 13/34
513,2019-07-03 09:29:48.400,81,VC 13/34
514,2019-07-03 09:29:48.500,82,VC 13/34
515,2019-07-03 09:29:48.600,81,VC 13/34
516,2019-07-03 09:31:06.300,82,VC 13/34
519,2019-07-03 09:31:07.500,81,VC 13/34
520,2019-07-03 09:31:08.600,82,VC 13/34
521,2019-07-03 09:31:09.800,81,VC 13/34
522,2019-07-03 09:32:02.600,82,VC 13/34
529,2019-07-03 09:32:26.600,81,VC 13/34
530,2019-07-03 09:33:36.900,82,VC 13/34
537,2019-07-03 09:34:02.900,81,VC 13/34
538,2019-07-03 09:34:19.000,82,VC 13/34
539,2019-07-03 09:34:20.100,81,VC 13/34
540,2019-07-03 09:35:16.400,82,VC 13/34
541,2019-07-03 09:35:26.300,81,VC 13/34
542,2019-07-03 09:36:25.500,82,VC 13/34
543,2019-07-03 09:36:26.900,81,VC 13/34
544,2019-07-03 09:36:59.600,82,VC 13/34
545,2019-07-03 09:37:00.600,81,VC 13/34
546,2019-07-03 09:37:25.200,82,VC 13/34
547,2019-07-03 09:37:25.600,81,VC 13/34
548,2019-07-03 09:37:49.800,82,VC 13/34
549,2019-07-03 09:38:31.900,81,VC 13/34
550,2019-07-03 09:38:32.200,82,VC 13/34
551,2019-07-03 09:38:33.900,81,VC 13/34
552,2019-07-03 09:39:06.400,82,VC 13/34
553,2019-07-03 09:39:07.700,81,VC 13/34
554,2019-07-03 09:39:16.100,82,VC 13/34
559,2019-07-03 09:40:05.600,81,VC 13/34
560,2019-07-03 09:40:06.400,82,VC 13/34
561,2019-07-03 09:40:08.900,81,VC 13/34
562,2019-07-03 09:40:09.600,82,VC 13/34
563,2019-07-03 09:40:11.500,81,VC 13/34
564,2019-07-03 09:40:16.100,82,VC 13/34
565,2019-07-03 09:40:17.600,81,VC 13/34
566,2019-07-03 09:40:20.200,82,VC 13/34
567,2019-07-03 09:40:21.300,81,VC 13/34
568,2019-07-03 09:42:51.900,82,VC 13/34
569,2019-07-03 09:43:03.900,81,VC 13/34
570,2019-07-03 09:43:39.800,82,VC 13/34
571,2019-07-03 09:43:40.400,81,VC 13/34
572,2019-07-03 09:43:40.500,82,VC 13/34
573,2019-07-03 09:43:40.600,81,VC 13/34
574,2019-07-03 09:45:34.700,82,VC 13/34
577,2019-07-03 09:46:13.600,81,VC 13/34
578,2019-07-03 09:46:36.900,82,VC 13/34
579,2019-07-03 09:46:37.900,81,VC 13/34
580,2019-07-03 09:46:38.900,82,VC 13/34
583,2019-07-03 09:46:39.900,81,VC 13/34
584,2019-07-03 09:48:53.400,82,VC 13/34
585,2019-07-03 09:49:12.500,81,VC 13/34
586,2019-07-03 09:50:18.300,82,VC 13/34
587,2019-07-03 09:50:51.400,81,VC 13/34
588,2019-07-03 09:50:51.500,82,VC 13/34
589,2019-07-03 09:50:51.600,81,VC 13/34
590,2019-07-03 09:51:20.200,82,VC 13/34
591,2019-07-03 09:51:21.300,81,VC 13/34
592,2019-07-03 09:51:22.600,82,VC 13/34
595,2019-07-03 09:51:23.700,81,VC 13/34
596,2019-07-03 09:51:29.100,82,VC 13/34
597,2019-07-03 09:51:30.600,81,VC 13/34
598,2019-07-03 09:53:26.600,82,VC 13/34
601,2019-07-03 09:53:50.600,81,VC 13/34
602,2019-07-03 09:53:50.900,82,VC 13/34
603,2019-07-03 09:53:53.900,81,VC 13/34
604,2019-07-03 09:53:56.900,82,VC 13/34
605,2019-07-03 09:53:58.800,81,VC 13/34
606,2019-07-03 09:55:09.200,82,VC 13/34
609,2019-07-03 09:55:16.600,81,VC 13/34
610,2019-07-03 09:55:40.800,82,VC 13/34
611,2019-07-03 09:55:42.100,81,VC 13/34
612,2019-07-03 09:56:45.500,82,VC 13/34
615,2019-07-03 09:56:46.600,81,VC 13/34
616,2019-07-03 09:56:47.900,82,VC 13/34
619,2019-07-03 09:56:49.200,81,VC 13/34
620,2019-07-03 09:58:29.800,82,VC 13/34
621,2019-07-03 09:58:31.900,81,VC 13/34
622,2019-07-03 09:59:25.100,82,VC 13/34
627,2019-07-03 10:00:04.600,81,VC 13/34
628,2019-07-03 10:03:27.900,82,VC 13/34
631,2019-07-03 10:03:29.000,81,VC 13/34
632,2019-07-03 10:03:50.200,82,VC 13/34
633,2019-07-03 10:03:51.300,81,VC 13/34
634,2019-07-03 10:04:36.900,82,VC 13/34
637,2019-07-03 10:05:11.100,81,VC 13/34
638,2019-07-03 10:06:00.100,82,VC 13/34
641,2019-07-03 10:07:07.900,81,VC 13/34
642,2019-07-03 10:08:51.600,82,VC 13/34
643,2019-07-03 10:08:58.100,81,VC 13/34
644,2019-07-03 10:09:01.900,82,VC 13/34
645,2019-07-03 10:09:04.400,81,VC 13/34
646,2019-07-03 10:10:25.000,82,VC 13/34
649,2019-07-03 10:11:03.300,81,VC 13/34
650,2019-07-03 10:11:41.800,82,VC 13/34
651,2019-07-03 10:12:22.900,81,VC 13/34
652,2019-07-03 10:12:53.000,82,VC 13/34
653,2019-07-03 10:12:54.000,81,VC 13/34
654,2019-07-03 10:13:33.600,82,VC 13/34
657,2019-07-03 10:14:20.400,81,VC 13/34
658,2019-07-03 10:14:20.500,82,VC 13/34
659,2019-07-03 10:14:20.600,81,VC 13/34
660,2019-07-03 10:15:13.500,82,VC 13/34
667,2019-07-03 10:16:31.800,81,VC 13/34
668,2019-07-03 10:16:34.200,82,VC 13/34
669,2019-07-03 10:16:35.600,81,VC 13/34
670,2019-07-03 10:16:43.300,82,VC 13/34
673,2019-07-03 10:16:44.400,81,VC 13/34
674,2019-07-03 10:16:44.500,82,VC 13/34
675,2019-07-03 10:16:44.600,81,VC 13/34
676,2019-07-03 10:17:47.900,82,VC 13/34
677,2019-07-03 10:17:49.100,81,VC 13/34
678,2019-07-03 10:17:50.700,82,VC 13/34
679,2019-07-03 10:17:51.900,81,VC 13/34
680,2019-07-03 10:20:00.600,82,VC 13/34
681,2019-07-03 10:20:01.600,81,VC 13/34
682,2019-07-03 10:20:03.600,82,VC 13/34
685,2019-07-03 10:20:04.700,81,VC 13/34
686,2019-07-03 10:20:15.800,82,VC 13/34
689,2019-07-03 10:20:17.000,81,VC 13/34
690,2019-07-03 10:21:07.500,82,VC 13/34
691,2019-07-03 10:21:48.400,81,VC 13/34
692,2019-07-03 10:21:48.500,82,VC 13/34
693,2019-07-03 10:21:48.600,81,VC 13/34
694,2019-07-03 10:23:18.600,82,VC 13/34
699,2019-07-03 10:23:48.900,81,VC 13/34
700,2019-07-03 10:23:51.300,82,VC 13/34
701,2019-07-03 10:23:53.100,81,VC 13/34
702,2019-07-03 10:24:01.800,82,VC 13/34
705,2019-07-03 10:24:03.000,81,VC 13/34
706,2019-07-03 10:24:56.300,82,VC 13/34
709,2019-07-03 10:25:33.200,81,VC 13/34
710,2019-07-03 10:25:34.300,82,VC 13/34
711,2019-07-03 10:25:36.600,81,VC 13/34
712,2019-07-03 10:25:39.800,82,VC 13/34
713,2019-07-03 10:25:41.200,81,VC 13/34
714,2019-07-03 10:27:02.000,82,VC 13/34
715,2019-07-03 10:27:03.200,81,VC 13/34
716,2019-07-03 10:28:40.700,82,VC 13/34
717,2019-07-03 10:28:51.100,81,VC 13/34
718,2019-07-03 10:29:41.400,82,VC 13/34
719,2019-07-03 10:29:42.400,81,VC 13/34
720,2019-07-03 10:29:42.500,82,VC 13/34
721,2019-07-03 10:29:42.600,81,VC 13/34
722,2019-07-03 10:29:45.900,82,VC 13/34
723,2019-07-03 10:29:47.000,81,VC 13/34
724,2019-07-03 10:29:49.700,82,VC 13/34
725,2019-07-03 10:29:50.800,81,VC 13/34
726,2019-07-03 10:29:58.100,82,VC 13/34
727,2019-07-03 10:30:23.400,81,VC 13/34
728,2019-07-03 10:30:23.500,82,VC 13/34
